delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,99,3,8,space,0.2245358000509441,None,750,1,[3.767887800000608],[3.7678970000706613],8,3,99,3,459.7041771002114,,459.69810579996556,459.7041771002114,460.6904425001703,460.6904425001703,460.697327000089,460.9198076999746,space,0.2245358000509441,None,460.9203898003325,461.01937346678847,461.3373596002348,461.3238929002546,461.3244652999565,461.3373596002348,461.3373596002348,461.3373596002348,465.1055847001262,750,1,[3.767887800000608],[3.7678970000706613],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,400,unexp,100,4,8,space,0.2243852000683546,None,300,1,[3.0676612998358905],[3.067670399788767],8,4,100,0,465.1123696998693,,465.1058316999115,465.1123696998693,466.09850870026276,466.09850870026276,466.10537140024826,466.32818670012057,space,0.2243852000683546,None,466.3290820000693,466.4275752669821,466.7455107001588,466.7305374001153,466.73090820014477,466.7455107001588,466.7455107001588,466.7455107001588,469.813474399969,300,1,[3.0676612998358905],[3.067670399788767],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,101,5,8,space,0.2608040003105998,None,400,1,[5.204756800085306],[5.204766500275582],8,5,101,4,469.82006300007924,,469.81372210010886,469.82006300007924,470.8063505003229,470.8063505003229,470.81341730011627,471.07096650032327,space,0.2608040003105998,None,471.0718323001638,471.4700984666745,471.7882512998767,471.77125420002267,471.77174969995394,471.7882512998767,471.7882512998767,471.7882512998767,476.9933380000293,400,1,[5.204756800085306],[5.204766500275582],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,400,unexp,102,6,8,space,0.19836940011009574,None,300,1,[2.2820651000365615],[2.282074199989438],8,6,102,1,477.000064200256,,476.9935886999592,477.000064200256,477.98613619990647,477.98613619990647,477.9932134002447,478.18792730011046,space,0.19836940011009574,None,478.1885081999935,478.59301506687575,478.91637460002676,478.8905907999724,478.8910898999311,478.91637460002676,478.91637460002676,478.91637460002676,481.19877979997545,300,1,[2.2820651000365615],[2.282074199989438],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,103,7,8,space,0.06316150026395917,None,400,1,[2.3666434003971517],[2.3666523001156747],8,7,103,6,481.2051429999992,,481.1990225003101,481.2051429999992,482.1912115002051,482.1912115002051,482.1981847998686,482.2611779998988,space,0.06316150026395917,None,482.2618256001733,482.3612305666941,482.6798358000815,482.664004100021,482.6643833001144,482.6798358000815,482.6798358000815,482.6798358000815,485.04682240029797,400,1,[2.3666434003971517],[2.3666523001156747],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,400,unexp,104,8,8,space,0.10235369997099042,None,200,1,[2.445978600066155],[2.4459875002503395],8,8,104,2,485.0530061000027,,485.0471256002784,485.0530061000027,486.03930280031636,486.03930280031636,486.0459030000493,486.14373139990494,space,0.10235369997099042,None,486.14430190017447,486.8477628669391,487.1661705998704,487.14804479992017,487.1486986000091,487.1661705998704,487.1661705998704,487.1661705998704,489.61248910008,200,1,[2.445978600066155],[2.4459875002503395],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,105,9,8,space,0.09206379996612668,None,400,1,[1.686332399956882],[1.6863410002551973],8,9,105,7,489.6194859002717,,489.61274870019406,489.6194859002717,490.6054430999793,490.6054430999793,490.61236090026796,490.70324030006304,space,0.09206379996612668,None,490.7042376003228,491.1081305668379,491.4271837999113,491.4103047000244,491.41083380021155,491.4271837999113,491.4271837999113,491.4271837999113,493.1138221998699,400,1,[1.686332399956882],[1.6863410002551973],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,106,10,8,space,0.2578449002467096,None,300,1,[2.0076623000204563],[2.007671399973333],8,10,106,5,493.1200687000528,,493.11406620033085,493.1200687000528,494.1061431001872,494.1061431001872,494.1131369001232,494.37009490001947,space,0.2578449002467096,None,494.3706789002754,495.07447926659756,495.3923456002958,495.3759763999842,495.37660699989647,495.3923456002958,495.3923456002958,495.3923456002958,497.4003550000489,300,1,[2.0076623000204563],[2.007671399973333],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,107,11,8,space,0.16095349984243512,None,500,1,[2.023717800155282],[2.023726699873805],8,11,107,11,497.4064814001322,,497.4006362003274,497.4064814001322,498.39258780004457,498.39258780004457,498.399854300078,498.5599515000358,space,0.16095349984243512,None,498.5608675000258,499.25903996691727,499.57730960007757,499.5634779999964,499.5638517001644,499.57730960007757,499.57730960007757,499.57730960007757,501.6013318998739,500,1,[2.023717800155282],[2.023726699873805],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,108,0,9,space,0.2230600998736918,None,500,1,[1.818526600021869],[1.8185427002608776],9,0,108,11,501.6079601002857,,501.60158000001684,501.6079601002857,502.5940984999761,502.5940984999761,502.6011191001162,502.8237899001688,space,0.2230600998736918,None,502.8249079999514,503.5276506669509,503.8467186000198,503.83203710010275,503.8325350000523,503.8467186000198,503.8467186000198,503.8467186000198,505.6657326002605,500,1,[1.818526600021869],[1.8185427002608776],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,109,1,9,space,0.28586800023913383,None,600,1,[1.979492399841547],[1.979501400142908],9,1,109,6,505.67210229998454,,505.6661241003312,505.67210229998454,506.65823689987883,506.65823689987883,506.66518740030006,506.9506997000426,space,0.28586800023913383,None,506.95150890015066,507.05255066656196,507.3705239002593,507.35272409999743,507.3533077002503,507.3705239002593,507.3705239002593,507.3705239002593,509.35033879987895,600,1,[1.979492399841547],[1.979501400142908],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,110,2,9,space,0.17855089996010065,None,600,1,[2.217907899990678],[2.2179214996285737],9,2,110,8,509.3573317001574,,509.3505854001269,509.3573317001574,510.3433197000995,510.3433197000995,510.3502865000628,510.524633300025,space,0.17855089996010065,None,510.52576830005273,511.22945456678667,511.5478075998835,511.5306425001472,511.5312083000317,511.5478075998835,511.5478075998835,511.5478075998835,513.7661850000732,600,1,[2.217907899990678],[2.2179214996285737],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,111,3,9,space,0.014744199812412262,None,700,1,[1.8993472000584006],[1.8993620001710951],9,3,111,9,513.7745350003242,,513.7664900003001,513.7745350003242,514.7565040001646,514.7565040001646,514.7704627001658,514.7774956002831,space,0.014744199812412262,None,514.7784442002885,514.8773886669117,515.1953770001419,515.1787489000708,515.1791304000653,515.1953770001419,515.1953770001419,515.1953770001419,517.095168699976,700,1,[1.8993472000584006],[1.8993620001710951],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,112,4,9,space,0.19888600008562207,None,800,1,[2.6280473000369966],[2.6280640000477433],9,4,112,4,517.1030329000205,,517.0955547001213,517.1030329000205,518.0906938002445,518.0906938002445,518.0976344998926,518.2935739001259,space,0.19888600008562207,None,518.2941767000593,518.6988736666428,519.0171403000131,518.9996342998929,519.0000008000061,519.0171403000131,519.0171403000131,519.0171403000131,521.645642099902,800,1,[2.6280473000369966],[2.6280640000477433],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.7,1000,exp,113,5,9,space,0.20418170001357794,None,600,1,[1.6473741000518203],[1.6473834998905659],9,5,113,5,521.6521724001504,,521.6460267002694,521.6521724001504,522.6383811999112,522.6383811999112,522.6453523002565,522.847315300256,space,0.20418170001357794,None,522.8478999999352,523.5519626667412,523.8698971001431,523.8528154999949,523.8533991998993,523.8698971001431,523.8698971001431,523.8698971001431,525.5176145001315,600,1,[1.6473741000518203],[1.6473834998905659],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.1,1000,exp,114,6,9,space,0.03566349996253848,None,700,1,[2.826283700298518],[2.8262924002483487],9,6,114,3,525.5242250002921,,525.5178617001511,525.5242250002921,526.5070426003076,526.5070426003076,526.5139355999418,526.5490453001112,space,0.03566349996253848,None,526.549630000256,526.6488201665381,526.9580151000991,526.9462371002883,526.9467564001679,526.9580151000991,526.9580151000991,526.9580151000991,529.7845871001482,700,1,[2.826283700298518],[2.8262924002483487],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
0.4,1000,exp,115,7,9,space,0.12852140003815293,None,700,1,[2.073950699996203],[2.0739600001834333],9,7,115,7,529.7911602999084,,529.7848302000202,529.7911602999084,530.7770434003323,530.7770434003323,530.7839788999408,530.909825600218,space,0.12852140003815293,None,530.9107669000514,531.3146974668527,531.6324690999463,531.6183529999107,531.6188739999197,531.6324690999463,531.6324690999463,531.6324690999463,533.7067475998774,700,1,[2.073950699996203],[2.0739600001834333],1,001,2025-11-13_19h13.13.684,intentional_binding,,2025.1.1,127.93367924758672,2025-11-13 19h13.19.641666 +0530,
