thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,0,58,[np.float64(0.35)],[np.float64(0.44666666666666666)],[1],[0],[0],[1.9422798999585211],['target'],58,0,58,0,117.52492529992014,,5,117.51581160002388,117.52492529992014,117.52492529992014,0.008507899940013885,119.45813150005415,[np.float64(0.35)],[np.float64(0.44666666666666666)],[1],[0],[0],[1.9422798999585211],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
59,0,59,[np.float64(0.09)],[np.float64(0.13166666666666665)],[1],[0],[0],[2.8308735999744385],[None],59,0,59,0,119.48303429991938,,10,119.47378970007412,119.48303429991938,119.48303429991938,0.01558779994957149,122.30470249988139,[np.float64(0.09)],[np.float64(0.13166666666666665)],[1],[0],[0],[2.8308735999744385],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
60,0,60,[np.float64(-0.3333333333333333)],[np.float64(0.245)],[1],[0],[0],[1.7150801001116633],['target'],60,0,60,0,122.32445019995794,,5,122.31261539994739,122.32445019995794,122.32445019995794,0.007821299834176898,124.0277422000654,[np.float64(-0.3333333333333333)],[np.float64(0.245)],[1],[0],[0],[1.7150801001116633],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
61,0,61,[np.float64(-0.12)],[np.float64(0.20166666666666666)],[1],[0],[0],[1.4827879001386464],['target'],61,0,61,0,124.05244340002537,,10,124.04457070003264,124.05244340002537,124.05244340002537,0.016753599978983402,125.52739809988998,[np.float64(-0.12)],[np.float64(0.20166666666666666)],[1],[0],[0],[1.4827879001386464],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
62,0,62,[np.float64(0.39666666666666667)],[np.float64(0.26)],[1],[0],[0],[2.6111479001119733],['target'],62,0,62,0,125.5454863999039,,5,125.53559109987691,125.5454863999039,125.5454863999039,0.00810170010663569,128.1467826999724,[np.float64(0.39666666666666667)],[np.float64(0.26)],[1],[0],[0],[2.6111479001119733],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
63,0,63,[np.float64(0.17666666666666667)],[np.float64(0.135)],[1],[0],[0],[1.3235082000028342],['target'],63,0,63,0,128.16360329999588,,5,128.15531509998254,128.16360329999588,128.16360329999588,0.008459399919956923,129.47886410006322,[np.float64(0.17666666666666667)],[np.float64(0.135)],[1],[0],[0],[1.3235082000028342],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
64,0,64,[np.float64(0.395)],[np.float64(-0.305)],[1],[0],[0],[2.199713099980727],['target'],64,0,64,0,129.49750000005588,,5,129.48742099991068,129.49750000005588,129.49750000005588,0.008488599909469485,131.68717639986426,[np.float64(0.395)],[np.float64(-0.305)],[1],[0],[0],[2.199713099980727],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
65,0,65,[np.float64(-0.4816666666666667)],[np.float64(0.4683333333333333)],[1],[0],[0],[3.8457450000569224],['target'],65,0,65,0,131.71226099994965,,10,131.7027334999293,131.71226099994965,131.71226099994965,0.015485299983993173,135.54853349993937,[np.float64(-0.4816666666666667)],[np.float64(0.4683333333333333)],[1],[0],[0],[3.8457450000569224],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
66,0,66,[np.float64(-0.2783333333333333)],[np.float64(-0.43166666666666664)],[1],[0],[0],[2.65031830011867],['target'],66,0,66,0,135.57375269988552,,10,135.56404209998436,135.57375269988552,135.57375269988552,0.0153759999666363,138.21440150006674,[np.float64(-0.2783333333333333)],[np.float64(-0.43166666666666664)],[1],[0],[0],[2.65031830011867],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
67,0,67,[np.float64(0.455)],[np.float64(0.49166666666666664)],[1],[0],[0],[3.165621600113809],['target'],67,0,67,0,138.23992159985937,,10,138.2298582000658,138.23992159985937,138.23992159985937,0.015373999951407313,141.39551869989373,[np.float64(0.455)],[np.float64(0.49166666666666664)],[1],[0],[0],[3.165621600113809],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
68,0,68,[np.float64(0.205)],[np.float64(0.4816666666666667)],[1],[0],[0],[1.4980148999020457],[None],68,0,68,0,141.42008139984682,,10,141.41163920005783,141.42008139984682,141.42008139984682,0.016033200081437826,142.9096939000301,[np.float64(0.205)],[np.float64(0.4816666666666667)],[1],[0],[0],[1.4980148999020457],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
69,0,69,[np.float64(0.3416666666666667)],[np.float64(-0.12166666666666667)],[1],[0],[0],[1.790197999915108],['target'],69,0,69,0,142.92759940004908,,5,142.91784440004267,142.92759940004908,142.92759940004908,0.008061599917709827,144.70807940000668,[np.float64(0.3416666666666667)],[np.float64(-0.12166666666666667)],[1],[0],[0],[1.790197999915108],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
70,0,70,[np.float64(0.045)],[np.float64(0.12)],[1],[0],[0],[1.4983302000910044],['target'],70,0,70,0,144.726923200069,,5,144.7164671998471,144.726923200069,144.726923200069,0.008315799990668893,146.21484240004793,[np.float64(0.045)],[np.float64(0.12)],[1],[0],[0],[1.4983302000910044],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
71,0,71,[np.float64(-0.2633333333333333)],[np.float64(0.41)],[1],[0],[0],[1.5550894001498818],[None],71,0,71,0,146.23302739998326,,5,146.22270269994624,146.23302739998326,146.23302739998326,0.007787699811160564,147.77783140004613,[np.float64(-0.2633333333333333)],[np.float64(0.41)],[1],[0],[0],[1.5550894001498818],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
72,0,72,[np.float64(0.10166666666666667)],[np.float64(0.013333333333333334)],[1],[0],[0],[1.664303099969402],['target'],72,0,72,0,147.795814699959,,5,147.78651309991255,147.795814699959,147.795814699959,0.0086066999938339,149.4508837000467,[np.float64(0.10166666666666667)],[np.float64(0.013333333333333334)],[1],[0],[0],[1.664303099969402],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
73,0,73,[np.float64(-0.35)],[np.float64(0.045)],[1],[0],[0],[1.5955918000545353],[None],73,0,73,0,149.4691715000663,,5,149.45950779994018,149.4691715000663,149.4691715000663,0.008560300106182694,151.05514060007408,[np.float64(-0.35)],[np.float64(0.045)],[1],[0],[0],[1.5955918000545353],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
74,0,74,[np.float64(-0.37666666666666665)],[np.float64(-0.041666666666666664)],[1],[0],[0],[1.2619907001499087],['target'],74,0,74,0,151.08057029987685,,10,151.0708003998734,151.08057029987685,151.08057029987685,0.01558350003324449,152.33282750006765,[np.float64(-0.37666666666666665)],[np.float64(-0.041666666666666664)],[1],[0],[0],[1.2619907001499087],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
75,0,75,[np.float64(-0.33666666666666667)],[np.float64(-0.056666666666666664)],[1],[0],[0],[1.0545324999839067],['target'],75,0,75,0,152.35164979984984,,5,152.3410686000716,152.35164979984984,152.35164979984984,0.008148600114509463,153.39564329991117,[np.float64(-0.33666666666666667)],[np.float64(-0.056666666666666664)],[1],[0],[0],[1.0545324999839067],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
76,0,76,[np.float64(-0.018333333333333333)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.8039384000003338],['target'],76,0,76,0,153.4209026999306,,10,153.4109398999717,153.4209026999306,153.4209026999306,0.015221899840980768,155.21491959993728,[np.float64(-0.018333333333333333)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.8039384000003338],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
77,0,77,[np.float64(-0.43833333333333335)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.9358759999740869],['target'],77,0,77,0,155.2332160999067,,5,155.22417449997738,155.2332160999067,155.2332160999067,0.009164300048723817,157.16008979990147,[np.float64(-0.43833333333333335)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.9358759999740869],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
78,0,78,[np.float64(-0.155)],[np.float64(0.24833333333333332)],[1],[0],[0],[1.5604735999368131],['target'],78,0,78,0,157.17743559996597,,5,157.16818719985895,157.17743559996597,157.17743559996597,0.008034500060603023,158.72869549994357,[np.float64(-0.155)],[np.float64(0.24833333333333332)],[1],[0],[0],[1.5604735999368131],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
79,0,79,[np.float64(-0.44)],[np.float64(-0.12833333333333333)],[1],[0],[0],[1.9430716999340802],['target'],79,0,79,0,158.75407180003822,,10,158.74452749988995,158.75407180003822,158.75407180003822,0.015761799877509475,160.6876368999947,[np.float64(-0.44)],[np.float64(-0.12833333333333333)],[1],[0],[0],[1.9430716999340802],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
80,0,80,[np.float64(-0.16)],[np.float64(-0.3933333333333333)],[1],[0],[0],[2.240462099900469],['target'],80,0,80,0,160.71193989994936,,10,160.70380349992774,160.71193989994936,160.71193989994936,0.01607710006646812,162.94430650002323,[np.float64(-0.16)],[np.float64(-0.3933333333333333)],[1],[0],[0],[2.240462099900469],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
81,0,81,[np.float64(0.205)],[np.float64(0.028333333333333332)],[1],[0],[0],[1.4910291000269353],['target'],81,0,81,0,162.9622613999527,,5,162.95298200007528,162.9622613999527,162.9622613999527,0.00858439994044602,164.4440512000583,[np.float64(0.205)],[np.float64(0.028333333333333332)],[1],[0],[0],[1.4910291000269353],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
82,0,82,[np.float64(0.3383333333333333)],[np.float64(0.095)],[1],[0],[0],[2.7200619999784976],['target'],82,0,82,0,164.46928359987214,,10,164.46001969999634,164.46928359987214,164.46928359987214,0.015898499870672822,167.18012119992636,[np.float64(0.3383333333333333)],[np.float64(0.095)],[1],[0],[0],[2.7200619999784976],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
83,0,83,[np.float64(-0.08666666666666667)],[np.float64(-0.3883333333333333)],[1],[0],[0],[1.7344871000386775],['target'],83,0,83,0,167.19869669992477,,5,167.18860960006714,167.19869669992477,167.19869669992477,0.008396500023081899,168.9231421998702,[np.float64(-0.08666666666666667)],[np.float64(-0.3883333333333333)],[1],[0],[0],[1.7344871000386775],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
84,0,84,[np.float64(0.425)],[np.float64(0.07166666666666667)],[1],[0],[0],[3.1858751999679953],[None],84,0,84,0,168.9488190000411,,10,168.93853330006823,168.9488190000411,168.9488190000411,0.015313399955630302,172.12444949988276,[np.float64(0.425)],[np.float64(0.07166666666666667)],[1],[0],[0],[3.1858751999679953],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
85,0,85,[np.float64(0.22833333333333333)],[np.float64(0.4083333333333333)],[1],[0],[0],[1.4844681001268327],['target'],85,0,85,0,172.1428670999594,,5,172.13299339986406,172.1428670999594,172.1428670999594,0.00845550000667572,173.61750310007483,[np.float64(0.22833333333333333)],[np.float64(0.4083333333333333)],[1],[0],[0],[1.4844681001268327],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
86,0,86,[np.float64(0.051666666666666666)],[np.float64(-0.32666666666666666)],[1],[0],[0],[2.0468672001734376],['target'],86,0,86,0,173.6427114000544,,10,173.63335999986157,173.6427114000544,173.6427114000544,0.01578599982894957,175.6802687998861,[np.float64(0.051666666666666666)],[np.float64(-0.32666666666666666)],[1],[0],[0],[2.0468672001734376],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
87,0,87,[np.float64(0.43166666666666664)],[np.float64(-0.44666666666666666)],[1],[0],[0],[2.408363400027156],['target'],87,0,87,0,175.69837479991838,,5,175.68836709996685,175.69837479991838,175.69837479991838,0.008000600151717663,178.09677880001254,[np.float64(0.43166666666666664)],[np.float64(-0.44666666666666666)],[1],[0],[0],[2.408363400027156],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
88,0,88,[np.float64(0.07)],[np.float64(0.25166666666666665)],[1],[0],[0],[1.4641272001899779],['target'],88,0,88,0,178.12176060001366,,10,178.11229049996473,178.12176060001366,178.12176060001366,0.015435799956321716,179.57645599986427,[np.float64(0.07)],[np.float64(0.25166666666666665)],[1],[0],[0],[1.4641272001899779],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
89,0,89,[np.float64(-0.11833333333333333)],[np.float64(-0.2966666666666667)],[1],[0],[0],[2.0186005998402834],['target'],89,0,89,0,179.60098830005154,,10,179.5927486999426,179.60098830005154,179.60098830005154,0.016203500097617507,181.6114117000252,[np.float64(-0.11833333333333333)],[np.float64(-0.2966666666666667)],[1],[0],[0],[2.0186005998402834],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
90,0,90,[np.float64(-0.10666666666666667)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.6155425999313593],['target'],90,0,90,0,181.62882179999724,,5,181.62016170006245,181.62882179999724,181.62882179999724,0.008603400085121393,183.23574679996818,[np.float64(-0.10666666666666667)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.6155425999313593],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
91,0,91,[np.float64(0.43833333333333335)],[np.float64(0.14333333333333334)],[1],[0],[0],[3.3184791000094265],['target'],91,0,91,0,183.26063310005702,,10,183.25091860000975,183.26063310005702,183.26063310005702,0.015097900060936809,186.5694394998718,[np.float64(0.43833333333333335)],[np.float64(0.14333333333333334)],[1],[0],[0],[3.3184791000094265],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
92,0,92,[np.float64(0.43833333333333335)],[np.float64(0.14333333333333334)],[1],[0],[0],[2.3793180000502616],[None],92,0,92,0,186.593889700016,,10,186.58538189996034,186.593889700016,186.593889700016,0.01585149997845292,188.96473710006103,[np.float64(0.43833333333333335)],[np.float64(0.14333333333333334)],[1],[0],[0],[2.3793180000502616],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
93,0,93,[np.float64(0.39)],[np.float64(0.3016666666666667)],[1],[0],[0],[2.159266000147909],['target'],93,0,93,0,188.98312240000814,,5,188.97264469997026,188.98312240000814,188.98312240000814,0.00781720015220344,191.13195359986275,[np.float64(0.39)],[np.float64(0.3016666666666667)],[1],[0],[0],[2.159266000147909],['target'],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
94,0,94,[np.float64(-0.03833333333333333)],[np.float64(0.40166666666666667)],[1],[0],[0],[1.4145968998782337],[None],94,0,94,0,191.14993819990195,,5,191.14052739995532,191.14993819990195,191.14993819990195,0.008503600023686886,192.55516960006207,[np.float64(-0.03833333333333333)],[np.float64(0.40166666666666667)],[1],[0],[0],[1.4145968998782337],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
95,0,95,[np.float64(-0.295)],[np.float64(0.17166666666666666)],[1],[0],[0],[1.4356056998949498],[None],95,0,95,0,192.57353900000453,,5,192.5637989998795,192.57353900000453,192.57353900000453,0.008559099864214659,193.9994454998523,[np.float64(-0.295)],[np.float64(0.17166666666666666)],[1],[0],[0],[1.4356056998949498],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
96,0,96,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[1.9841779000125825],[None],96,0,96,0,194.02469319989905,,10,194.015754400054,194.02469319989905,194.02469319989905,0.016238300129771233,195.99996939999983,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[1.9841779000125825],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
97,0,97,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.657930799992755],[None],97,0,97,0,196.02441199985333,,10,196.01619219989516,196.02441199985333,196.02441199985333,0.016149200033396482,196.67419889988378,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.657930799992755],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
98,0,98,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.20021579996682703],[None],98,0,98,0,196.70530620007776,,10,196.6955271998886,196.70530620007776,196.70530620007776,0.02121540019288659,196.89579380000941,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.20021579996682703],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
99,0,99,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.16449849982745945],[None],99,0,99,0,196.91329810000025,,5,196.9044345000293,196.91329810000025,196.91329810000025,0.008508900180459023,197.06897090002894,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.16449849982745945],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
100,0,100,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.15051060006953776],[None],100,0,100,0,197.09367439989,,10,197.08505299990065,197.09367439989,197.09367439989,0.016010999912396073,197.2355990000069,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.15051060006953776],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
101,0,101,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.16505379998125136],[None],101,0,101,0,197.25399310002103,,5,197.24389859987423,197.25399310002103,197.25399310002103,0.008207499980926514,197.40898979990743,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.16505379998125136],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
102,0,102,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.1730920998379588],[None],102,0,102,0,197.42762239999138,,5,197.41697199991904,197.42762239999138,197.42762239999138,0.007911300053820014,197.59010539995506,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.1730920998379588],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
103,0,103,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.19317330000922084],[None],103,0,103,0,197.6080926998984,,5,197.5983062000014,197.6080926998984,197.6080926998984,0.008128100074827671,197.79153380007483,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.19317330000922084],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
104,0,104,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.15698050009086728],[None],104,0,104,0,197.8158664999064,,10,197.80795349995606,197.8158664999064,197.8158664999064,0.016314700013026595,197.96497079986148,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.15698050009086728],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
105,0,105,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.15728839999064803],[None],105,0,105,0,197.9900843000505,,10,197.98086979985237,197.9900843000505,197.9900843000505,0.01581020001322031,198.13819550001062,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.15728839999064803],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
106,0,106,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.18618609989061952],[None],106,0,106,0,198.16358839999884,,10,198.15378340007737,198.16358839999884,198.16358839999884,0.015497999964281917,198.34000670001842,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.18618609989061952],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
107,0,107,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.1521538000088185],[None],107,0,107,0,198.35861449991353,,5,198.3479287000373,198.35861449991353,198.35861449991353,0.007833299925550818,198.50013409997337,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.1521538000088185],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
108,0,108,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.17015779996290803],[None],108,0,108,0,198.52431780006737,,10,198.5168316999916,198.52431780006737,198.52431780006737,0.016564400168135762,198.68702429998666,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.17015779996290803],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
109,0,109,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.17916850000619888],[None],109,0,109,0,198.71210290002637,,10,198.7025285998825,198.71210290002637,198.71210290002637,0.01541589992120862,198.8817495999392,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.17916850000619888],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
110,0,110,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.17141800001263618],[None],110,0,110,0,198.90672379988246,,10,198.89764699991792,198.90672379988246,198.90672379988246,0.015770299825817347,199.06910179997794,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.17141800001263618],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
111,0,111,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.21436700015328825],[None],111,0,111,0,199.08795249997638,,5,199.07691369997337,199.08795249997638,199.08795249997638,0.007722700014710426,199.29133929987438,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.21436700015328825],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
112,0,112,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.20709550008177757],[None],112,0,112,0,199.3094208999537,,5,199.29965889989398,199.3094208999537,199.3094208999537,0.008215600159019232,199.506794200046,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.20709550008177757],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
113,0,113,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.2413412998430431],[None],113,0,113,0,199.52464279998094,,5,199.5148924998939,199.52464279998094,199.52464279998094,0.008027400122955441,199.75627380004153,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.2413412998430431],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
114,0,114,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.387782400008291],[None],114,0,114,0,199.7745556998998,,5,199.7646645999048,199.7745556998998,199.7745556998998,0.008319000015035272,200.1525020999834,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.387782400008291],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
115,0,115,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.7611555000767112],[None],115,0,115,0,200.17776810005307,,10,200.16897769994102,200.17776810005307,200.17776810005307,0.016371799865737557,200.93018370005302,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.7611555000767112],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
116,0,116,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.1999528999440372],[None],116,0,116,0,200.94803879992105,,5,200.93929470004514,200.94803879992105,200.94803879992105,0.008985900087282062,201.13928780006245,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.1999528999440372],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
117,0,117,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.14274300006218255],[None],117,0,117,0,201.16309179994278,,10,201.1555001998786,201.16309179994278,201.16309179994278,0.01613520015962422,201.29828229988925,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.14274300006218255],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
118,0,118,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.1166658999864012],[None],118,0,118,0,201.3181346000638,,5,201.30695879994892,201.3181346000638,201.3181346000638,0.008588300086557865,201.42367739998735,[np.float64(-0.37)],[np.float64(0.035)],[1],[0],[0],[0.1166658999864012],[None],5,001,2025-10-01_16h04.59.819,untitled,,2025.1.1,144.11838448711455,2025-10-01 16h05.04.007905 +0530,
