reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
78,80,162,48,6,6,t,0.045298500219359994,None,6,6,48,6,68.93970960006118,,68.93471319996752,68.93970960006118,69.92586100008339,69.92586100008339,69.9334484001156,69.97546819993295,t,0.045298500219359994,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
27,50,21,49,0,7,t,0.31696339999325573,None,7,0,49,2,69.99289859994315,,69.98067640000954,69.99289859994315,70.9657990001142,70.9657990001142,70.98669259995222,71.28605369990692,t,0.31696339999325573,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
11,30,7,50,1,7,t,0.35491580003872514,None,7,1,50,0,71.29479889990762,,71.28986310004257,71.29479889990762,72.2812002999708,72.2812002999708,72.28820469998755,72.64245799998753,t,0.35491580003872514,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
49,60,89,51,2,7,t,0.42554859980009496,None,7,2,51,4,72.65075109992176,,72.64620839990675,72.65075109992176,73.63702709996141,73.63702709996141,73.64402449992485,74.06683690007776,t,0.42554859980009496,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
78,80,162,52,3,7,t,0.324512500083074,None,7,3,52,6,74.07381860003807,,74.0700451999437,74.07381860003807,75.06041550007649,75.06041550007649,75.06745880004019,75.38736129994504,t,0.324512500083074,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
67,75,119,53,4,7,t,0.42737350007519126,None,7,4,53,5,75.39606590010226,,75.3911888001021,75.39606590010226,76.38264279998839,76.38264279998839,76.38919320004061,76.8136136000976,t,0.42737350007519126,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
15,35,13,54,5,7,l,0.4488707999698818,None,7,5,54,1,76.82289030007087,,76.81781250005588,76.82289030007087,77.8089381000027,77.8089381000027,77.8162342000287,78.26148320012726,l,0.4488707999698818,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
40,55,62,55,6,7,l,0.5027748001739383,None,7,6,55,3,78.26917260000482,,78.26528779999353,78.26917260000482,79.25567240011878,79.25567240011878,79.26265839999542,79.76335019990802,l,0.5027748001739383,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
78,80,162,56,0,8,t,0.36224590009078383,None,8,0,56,6,79.7726686000824,,79.76744830003008,79.7726686000824,80.75895019993186,80.75895019993186,80.76608949992806,81.12745829997584,t,0.36224590009078383,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
15,35,13,57,1,8,t,0.34146360005252063,None,8,1,57,1,81.13571069994941,,81.13116519991308,81.13571069994941,82.12199190002866,82.12199190002866,82.1289047000464,82.4696637999732,t,0.34146360005252063,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
27,50,21,58,2,8,t,0.23903950001113117,None,8,2,58,2,82.47742290003225,,82.47382519999519,82.47742290003225,83.46378290001303,83.46378290001303,83.47128079994582,83.70811720006168,t,0.23903950001113117,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
49,60,89,59,3,8,t,0.4873639000579715,None,8,3,59,4,83.7158902999945,,83.71186779998243,83.7158902999945,84.70265299989842,84.70265299989842,84.70913120009936,85.19636880001053,t,0.4873639000579715,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
40,55,62,60,4,8,l,0.250575500074774,None,8,4,60,3,85.20481649995781,,85.20089230011217,85.20481649995781,86.1867448000703,86.1867448000703,86.20081309997477,86.44446590007283,l,0.250575500074774,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
11,30,7,61,5,8,l,0.28515549981966615,None,8,5,61,0,86.45324390009046,,86.44858810002916,86.45324390009046,87.43987679993734,87.43987679993734,87.44722110009752,87.73628220008686,l,0.28515549981966615,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
67,75,119,62,6,8,l,0.2479440001770854,None,8,6,62,5,87.74923840002157,,87.74039330007508,87.74923840002157,88.72855230001733,88.72855230001733,88.74251289991662,88.97877470008098,l,0.2479440001770854,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
67,75,119,63,0,9,l,0.33713500015437603,None,9,0,63,5,88.98502409993671,,88.97898490005173,88.98502409993671,89.97138189990073,89.97138189990073,89.97870959993452,90.31224670005031,l,0.33713500015437603,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
49,60,89,64,1,9,t,0.5011240001767874,None,9,1,64,4,90.32184120011516,,90.31669700006023,90.32184120011516,91.3023049000185,91.3023049000185,91.31642140005715,91.80942060006782,t,0.5011240001767874,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
15,35,13,65,2,9,l,0.1634794999845326,None,9,2,65,1,91.8189141000621,,91.81406509992667,91.8189141000621,92.80011019995436,92.80011019995436,92.81415059999563,92.96723180008121,l,0.1634794999845326,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
40,55,62,66,3,9,t,0.2654738000128418,None,9,3,66,3,92.97658909996971,,92.97138589993119,92.97658909996971,93.95640920009464,93.95640920009464,93.97056780010462,94.22772930003703,t,0.2654738000128418,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
78,80,162,67,4,9,t,0.3509186999872327,None,9,4,67,6,94.23565419996157,,94.23125630011782,94.23565419996157,95.22289650002494,95.22289650002494,95.22979609994218,95.57795509998687,t,0.3509186999872327,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
11,30,7,68,5,9,t,0.3087692998815328,None,9,5,68,0,95.58664770005271,,95.58163790008985,95.58664770005271,96.57272520009428,96.57272520009428,96.57987600006163,96.88600459997542,t,0.3087692998815328,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
27,50,21,69,6,9,t,0.34288450004532933,None,9,6,69,2,96.89572119992226,,96.89007050008513,96.89572119992226,97.88203070010059,97.88203070010059,97.88896899996325,98.22956330003217,t,0.34288450004532933,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
40,55,62,70,0,10,l,0.3208327000029385,None,10,0,70,3,98.239332200028,,98.23416809993796,98.239332200028,99.22566480003297,99.22566480003297,99.23269749991596,99.55239950004034,l,0.3208327000029385,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
67,75,119,71,1,10,l,0.4388854999560863,None,10,1,71,5,99.56081539997831,,99.55596909997985,99.56081539997831,100.54704249999486,100.54704249999486,100.55406300001778,100.99176060012542,l,0.4388854999560863,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
11,30,7,72,2,10,l,0.41251589986495674,None,10,2,72,0,101.00142550002784,,100.99655429995619,101.00142550002784,101.98796080006287,101.98796080006287,101.99489370011725,102.40520719997585,l,0.41251589986495674,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
27,50,21,73,3,10,l,0.4438887001015246,None,10,3,73,2,102.41507350001484,,102.4101617000997,102.41507350001484,103.39535999996588,103.39535999996588,103.40910829999484,103.84614060004242,l,0.4438887001015246,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
15,35,13,74,4,10,t,0.20307020004838705,None,10,4,74,1,103.85507520008832,,103.85059699998237,103.85507520008832,104.84151659999043,104.84151659999043,104.84854959999211,105.05014350009151,t,0.20307020004838705,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
78,80,162,75,5,10,t,0.3275013000238687,None,10,5,75,6,105.05878480011597,,105.05424540000968,105.05878480011597,106.04552319995128,106.04552319995128,106.05250170012005,106.37910180003382,t,0.3275013000238687,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
49,60,89,76,6,10,t,0.3749815998598933,None,10,6,76,4,106.38850559992716,,106.38348919991404,106.38850559992716,107.37214330001734,107.37214330001734,107.37910980009474,107.74791919998825,t,0.3749815998598933,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
27,50,21,77,0,11,l,0.22138720005750656,None,11,0,77,2,107.75705939996988,,107.75211469992064,107.75705939996988,108.74315660004504,108.74315660004504,108.7502999000717,108.96609180001542,l,0.22138720005750656,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
40,55,62,78,1,11,t,0.26549190003424883,None,11,1,78,3,108.97600360005163,,108.97028720006347,108.97600360005163,109.95903520006686,109.95903520006686,109.96652960008942,110.23023879993707,t,0.26549190003424883,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
11,30,7,79,2,11,t,0.03982420009560883,None,11,2,79,0,110.2385937999934,,110.23439999995753,110.2385937999934,111.22486279997975,111.22486279997975,111.23212440009229,111.26746160001494,t,0.03982420009560883,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
67,75,119,80,3,11,t,0.3392390999943018,None,11,3,80,5,111.2769337000791,,111.27160959993489,111.2769337000791,112.26328779989854,112.26328779989854,112.27031840011477,112.60408640000969,t,0.3392390999943018,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
78,80,162,81,4,11,l,0.2032105999533087,None,11,4,81,6,112.613340199925,,112.60823990008794,112.613340199925,113.59997200011276,113.59997200011276,113.60715840011835,113.80914580007084,l,0.2032105999533087,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
15,35,13,82,5,11,l,0.30087809986434877,None,11,5,82,1,113.81849130010232,,113.81360440002754,113.81849130010232,114.79873939999379,114.79873939999379,114.81278129993007,115.10497139999643,l,0.30087809986434877,None,3,001,2025-11-03_13h07.41.049,untitled,,2025.1.1,71.88943396521826,2025-11-03 13h07.47.120379 +0530,
