pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.8517508001532406,None,2,2,10,2,,,,,32.52855810010806,,32.51570999994874,32.52855810010806,33.52831399999559,33.52831399999559,33.52831399999559,33.52831399999559,33.52831399999559,34.52803810010664,34.52803810010664,35.382283200044185,c,1,0.8517508001532406,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,11,3,2,z,1,1.2394695000257343,None,2,3,11,3,,,,,35.395486399997026,,35.382652499945834,35.395486399997026,36.394643099978566,36.394643099978566,36.394643099978566,36.394643099978566,36.394643099978566,37.39528900012374,37.39528900012374,38.64843289996497,z,1,1.2394695000257343,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,12,0,3,x,1,0.46638009999878705,None,3,0,12,0,,,,,38.66156919999048,,38.64879580005072,38.66156919999048,39.661469700047746,39.661469700047746,39.661469700047746,39.661469700047746,39.661469700047746,40.66106320009567,40.66106320009567,41.13296890002675,x,1,0.46638009999878705,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,13,1,3,v,1,0.7468135999515653,None,3,1,13,1,,,,,41.144940400030464,,41.133326600072905,41.144940400030464,42.14437610004097,42.14437610004097,42.14437610004097,42.14437610004097,42.14437610004097,43.14436920010485,43.14436920010485,43.89788899989799,v,1,0.7468135999515653,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,14,2,3,c,1,0.5434065000154078,None,3,2,14,2,,,,,43.91113179991953,,43.89822630002163,43.91113179991953,44.91131330002099,44.91131330002099,44.91131330002099,44.91131330002099,44.91131330002099,45.91157760005444,45.91157760005444,46.464974200120196,c,1,0.5434065000154078,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,15,3,3,z,1,0.35838550003245473,None,3,3,15,3,,,,,46.47794770007022,,46.46529410011135,46.47794770007022,47.477948300074786,47.477948300074786,47.477948300074786,47.477948300074786,47.477948300074786,48.477624299936,48.477624299936,48.84877700009383,z,1,0.35838550003245473,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,16,0,4,x,1,0.42651700018905103,None,4,0,16,0,,,,,48.861229999922216,,48.84914460009895,48.861229999922216,49.86090929992497,49.86090929992497,49.86090929992497,49.86090929992497,49.86090929992497,50.86124489991926,50.86124489991926,51.29754770011641,x,1,0.42651700018905103,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,17,1,4,v,1,0.7110007998999208,None,4,1,17,1,,,,,51.31120299990289,,51.29789889999665,51.31120299990289,52.31149649992585,52.31149649992585,52.31149649992585,52.31149649992585,52.31149649992585,53.31110249995254,53.31110249995254,54.03087530005723,v,1,0.7110007998999208,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,18,2,4,c,1,0.5996942000929266,None,4,2,18,2,,,,,54.04409569990821,,54.03142259991728,54.04409569990821,55.044090300099924,55.044090300099924,55.044090300099924,55.044090300099924,55.044090300099924,56.04470909992233,56.04470909992233,56.64856719993986,c,1,0.5996942000929266,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,19,3,4,z,1,0.38848729990422726,None,4,3,19,3,,,,,56.66041520005092,,56.64893419994041,56.66041520005092,57.66131599992514,57.66131599992514,57.66131599992514,57.66131599992514,57.66131599992514,58.66078589996323,58.66078589996323,59.06399299995974,z,1,0.38848729990422726,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,20,0,5,x,1,0.39666720014065504,None,5,0,20,0,,,,,59.07780329999514,,59.064354999922216,59.07780329999514,60.07733860006556,60.07733860006556,60.07733860006556,60.07733860006556,60.07733860006556,61.07704179990105,61.07704179990105,61.481069799978286,x,1,0.39666720014065504,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,21,1,5,v,1,0.7425674998667091,None,5,1,21,1,,,,,61.49365560011938,,61.48143019992858,61.49365560011938,62.49382070009597,62.49382070009597,62.49382070009597,62.49382070009597,62.49382070009597,63.494082200108096,63.494082200108096,64.24707289994694,v,1,0.7425674998667091,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,22,2,5,c,1,0.5012281998060644,None,5,2,22,2,,,,,64.26022449997254,,64.24746290012263,64.26022449997254,65.26042250008322,65.26042250008322,65.26042250008322,65.26042250008322,65.26042250008322,66.26010779989883,66.26010779989883,66.76448119990528,c,1,0.5012281998060644,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,23,3,5,z,1,0.3502946998924017,None,5,3,23,3,,,,,66.7774034999311,,66.76485030003823,66.7774034999311,67.77652489999309,67.77652489999309,67.77652489999309,67.77652489999309,67.77652489999309,68.77690630010329,68.77690630010329,69.13054229994304,z,1,0.3502946998924017,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,24,0,6,x,1,0.40816330001689494,None,6,0,24,0,,,,,69.1433468000032,,69.13089699996635,69.1433468000032,70.14350269990973,70.14350269990973,70.14350269990973,70.14350269990973,70.14350269990973,71.14428499992937,71.14428499992937,71.56380579993129,x,1,0.40816330001689494,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,25,1,6,v,1,0.768711700104177,None,6,1,25,1,,,,,71.57691200007685,,71.56417250004597,71.57691200007685,72.57671630010009,72.57671630010009,72.57671630010009,72.57671630010009,72.57671630010009,73.57650450011715,73.57650450011715,74.3482856999617,v,1,0.768711700104177,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,26,2,6,c,1,0.635081100044772,None,6,2,26,2,,,,,74.36001419997774,,74.3486411999911,74.36001419997774,75.35960009996779,75.35960009996779,75.35960009996779,75.35960009996779,75.35960009996779,76.35988570004702,76.35988570004702,76.99684259993955,c,1,0.635081100044772,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,27,3,6,z,1,0.46831100014969707,None,6,3,27,3,,,,,77.00966520002112,,76.99721210007556,77.00966520002112,78.00996750011109,78.00996750011109,78.00996750011109,78.00996750011109,78.00996750011109,79.00943020009436,79.00943020009436,79.47972279996611,z,1,0.46831100014969707,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,28,0,7,x,1,0.4373573998454958,None,7,0,28,0,,,,,79.49304510001093,,79.4800913000945,79.49304510001093,80.49314479995519,80.49314479995519,80.49314479995519,80.49314479995519,80.49314479995519,81.4930215999484,81.4930215999484,81.94775980012491,x,1,0.4373573998454958,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,29,1,7,v,1,0.6421239001210779,None,7,1,29,1,,,,,81.95927689992823,,81.9483249001205,81.95927689992823,82.95882220007479,82.95882220007479,82.95882220007479,82.95882220007479,82.95882220007479,83.95994370011613,83.95994370011613,84.61328450008295,v,1,0.6421239001210779,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,30,2,7,c,1,0.5438250999432057,None,7,2,30,2,,,,,84.62627479992807,,84.61367919994518,84.62627479992807,85.6263627000153,85.6263627000153,85.6263627000153,85.6263627000153,85.6263627000153,86.6257811000105,86.6257811000105,87.18000250007026,c,1,0.5438250999432057,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,31,3,7,z,1,0.4719235999509692,None,7,3,31,3,,,,,87.19260130007751,,87.18038849998266,87.19260130007751,88.19296470005065,88.19296470005065,88.19296470005065,88.19296470005065,88.19296470005065,89.19312660000287,89.19312660000287,89.68015810009092,z,1,0.4719235999509692,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,32,0,8,x,1,0.44566039997152984,None,8,0,32,0,,,,,89.69335080008022,,89.6805227000732,89.69335080008022,90.69260079995729,90.69260079995729,90.69260079995729,90.69260079995729,90.69260079995729,91.69242760003544,91.69242760003544,92.14641389995813,x,1,0.44566039997152984,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,33,1,8,v,1,0.829552800161764,None,8,1,33,1,,,,,92.15920699993148,,92.1467929999344,92.15920699993148,93.16504699992947,93.16504699992947,93.16504699992947,93.16504699992947,93.16504699992947,94.1581906999927,94.1581906999927,94.99562790011987,v,1,0.829552800161764,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,34,2,8,c,1,0.70771099999547,None,8,2,34,2,,,,,95.00926390010864,,94.99600409995764,95.00926390010864,96.00942640006542,96.00942640006542,96.00942640006542,96.00942640006542,96.00942640006542,97.00891530001536,97.00891530001536,97.72954339999706,c,1,0.70771099999547,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,35,3,8,z,1,0.4446614000480622,None,8,3,35,3,,,,,97.74195790011436,,97.72990430006757,97.74195790011436,98.7429319000803,98.7429319000803,98.7429319000803,98.7429319000803,98.7429319000803,99.74254800006747,99.74254800006747,100.1960028000176,z,1,0.4446614000480622,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,36,0,9,x,1,0.6409535000566393,None,9,0,36,0,,,,,100.20897720009089,,100.19634069991298,100.20897720009089,101.2087205001153,101.2087205001153,101.2087205001153,101.2087205001153,101.2087205001153,102.20923199993558,102.20923199993558,102.8620438000653,x,1,0.6409535000566393,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,37,1,9,v,1,0.6585840000770986,None,9,1,37,1,,,,,102.87514890008606,,102.86241209995933,102.87514890008606,103.87561540002935,103.87561540002935,103.87561540002935,103.87561540002935,103.87561540002935,104.87576809991151,104.87576809991151,105.54892989993095,v,1,0.6585840000770986,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,38,2,9,c,1,1.0119963001925498,None,9,2,38,2,,,,,105.55865409993567,,105.5494403000921,105.55865409993567,106.55983599997126,106.55983599997126,106.55983599997126,106.55983599997126,106.55983599997126,107.55863200011663,107.55863200011663,108.57727800006978,c,1,1.0119963001925498,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,39,3,9,z,1,0.4670378998853266,None,9,3,39,3,,,,,108.59122180007398,,108.57755589997396,108.59122180007398,109.59193859994411,109.59193859994411,109.59193859994411,109.59193859994411,109.59193859994411,110.59174389997497,110.59174389997497,111.06242180010304,z,1,0.4670378998853266,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,40,0,10,x,1,0.4020712999626994,None,10,0,40,0,,,,,111.07516249991022,,111.06297959992662,111.07516249991022,112.07520570000634,112.07520570000634,112.07520570000634,112.07520570000634,112.07520570000634,113.07528920006007,113.07528920006007,113.47950830007903,x,1,0.4020712999626994,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,41,1,10,v,1,0.7301171000581235,None,10,1,41,1,,,,,113.49151069996879,,113.47986580012366,113.49151069996879,114.49221680010669,114.49221680010669,114.49221680010669,114.49221680010669,114.49221680010669,115.4914323000703,115.4914323000703,116.22890050010756,v,1,0.7301171000581235,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,42,2,10,c,1,0.4909428001847118,None,10,2,42,2,,,,,116.24169600009918,,116.22929279995151,116.24169600009918,117.24145140009932,117.24145140009932,117.24145140009932,117.24145140009932,117.24145140009932,118.24116230010986,118.24116230010986,118.74472409998998,c,1,0.4909428001847118,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,43,3,10,z,1,0.46203260007314384,None,10,3,43,3,,,,,118.75785059994087,,118.745096599916,118.75785059994087,119.75803559995256,119.75803559995256,119.75803559995256,119.75803559995256,119.75803559995256,120.75778310000896,120.75778310000896,121.22794039989822,z,1,0.46203260007314384,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,44,0,11,x,1,0.3731041999999434,None,11,0,44,0,,,,,121.24137960001826,,121.22830369998701,121.24137960001826,122.24132840009406,122.24132840009406,122.24132840009406,122.24132840009406,122.24132840009406,123.2412262998987,123.2412262998987,123.62801230000332,x,1,0.3731041999999434,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,45,1,11,v,1,0.7221913000103086,None,11,1,45,1,,,,,123.64126830012538,,123.62837340007536,123.64126830012538,124.64092879998498,124.64092879998498,124.64092879998498,124.64092879998498,124.64092879998498,125.64212319999933,125.64212319999933,126.37818709993735,v,1,0.7221913000103086,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,46,2,11,c,1,0.929376499960199,None,11,2,46,2,,,,,126.3908100000117,,126.37859249999747,126.3908100000117,127.39087389991619,127.39087389991619,127.39087389991619,127.39087389991619,127.39087389991619,128.39138299995102,128.39138299995102,129.32825869997032,c,1,0.929376499960199,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,47,3,11,z,1,0.5912196999415755,None,11,3,47,3,,,,,129.3409871000331,,129.32859029993415,129.3409871000331,130.34133359999396,130.34133359999396,130.34133359999396,130.34133359999396,130.34133359999396,131.3409359001089,131.3409359001089,131.94506840012036,z,1,0.5912196999415755,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,48,0,12,x,1,0.40029900008812547,None,12,0,48,0,,,,,131.95725640002638,,131.9454397999216,131.95725640002638,132.95792010007426,132.95792010007426,132.95792010007426,132.95792010007426,132.95792010007426,133.95723160007037,133.95723160007037,134.36163759999909,x,1,0.40029900008812547,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,49,1,12,v,1,0.686356500023976,None,12,1,49,1,,,,,134.3740060001146,,134.36199650005437,134.3740060001146,135.373976000119,135.373976000119,135.373976000119,135.373976000119,135.373976000119,136.37422200012952,136.37422200012952,137.06170869991183,v,1,0.686356500023976,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,50,2,12,c,1,0.6363152000121772,None,12,2,50,2,,,,,137.07428640010767,,137.06203679996543,137.07428640010767,138.07422720012255,138.07422720012255,138.07422720012255,138.07422720012255,138.07422720012255,139.0738721000962,139.0738721000962,139.7117852999363,c,1,0.6363152000121772,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,51,3,12,z,1,0.3672671001404524,None,12,3,51,3,,,,,139.72428119997494,,139.71218600007705,139.72428119997494,140.72341599990614,140.72341599990614,140.72341599990614,140.72341599990614,140.72341599990614,141.72416139999405,141.72416139999405,142.09499919996597,z,1,0.3672671001404524,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,52,0,13,x,1,0.42993840016424656,None,13,0,52,0,,,,,142.1072523999028,,142.0954579000827,142.1072523999028,143.10705769993365,143.10705769993365,143.10705769993365,143.10705769993365,143.10705769993365,144.1068444000557,144.1068444000557,144.54441149998456,x,1,0.42993840016424656,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,53,1,13,v,1,0.7486936999484897,None,13,1,53,1,,,,,144.5573084000498,,144.54477869998664,144.5573084000498,145.55740460008383,145.55740460008383,145.55740460008383,145.55740460008383,145.55740460008383,146.55707770003937,146.55707770003937,147.3112117999699,v,1,0.7486936999484897,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,54,2,13,c,1,0.7343858999665827,None,13,2,54,2,,,,,147.32333000004292,,147.3118108001072,147.32333000004292,148.32460230006836,148.32460230006836,148.32460230006836,148.32460230006836,148.32460230006836,149.32322530006059,149.32322530006059,150.06034879991785,c,1,0.7343858999665827,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,55,3,13,z,1,0.432392300106585,None,13,3,55,3,,,,,150.07399710011669,,150.06070700008422,150.07399710011669,151.07324760011397,151.07324760011397,151.07324760011397,151.07324760011397,151.07324760011397,152.07316610007547,152.07316610007547,152.51115579996258,z,1,0.432392300106585,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,56,0,14,x,1,0.3863673999439925,None,14,0,56,0,,,,,152.5232911000494,,152.51150940009393,152.5232911000494,153.52304879995063,153.52304879995063,153.52304879995063,153.52304879995063,153.52304879995063,154.5235115000978,154.5235115000978,154.92671309993602,x,1,0.3863673999439925,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,57,1,14,v,1,0.8165261000394821,None,14,1,57,1,,,,,154.93993479991332,,154.9271466000937,154.93993479991332,155.93998140003532,155.93998140003532,155.93998140003532,155.93998140003532,155.93998140003532,156.93958769994788,156.93958769994788,157.76011419994757,v,1,0.8165261000394821,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,58,2,14,c,1,1.1196676001418382,None,14,2,58,2,,,,,157.77300369995646,,157.76044639991596,157.77300369995646,158.77294870000333,158.77294870000333,158.77294870000333,158.77294870000333,158.77294870000333,159.7733018998988,159.7733018998988,160.89392960001715,c,1,1.1196676001418382,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,59,3,14,z,1,0.37119109998457134,None,14,3,59,3,,,,,160.90665680007078,,160.8942935001105,160.90665680007078,161.906543900026,161.906543900026,161.906543900026,161.906543900026,161.906543900026,162.90638950001448,162.90638950001448,163.29410520009696,z,1,0.37119109998457134,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-50,x,60,0,15,x,1,0.4410937000066042,None,15,0,60,0,,,,,163.30599909997545,,163.29447420011275,163.30599909997545,164.3062704000622,164.3062704000622,164.3062704000622,164.3062704000622,164.3062704000622,165.30691160005517,165.30691160005517,165.76020610006526,x,1,0.4410937000066042,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
150,v,61,1,15,v,1,1.1484810998663306,None,15,1,61,1,,,,,165.77253110008314,,165.7605624999851,165.77253110008314,166.77246719994582,166.77246719994582,166.77246719994582,166.77246719994582,166.77246719994582,167.77291740011424,167.77291740011424,168.9275947001297,v,1,1.1484810998663306,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
50,c,62,2,15,c,1,0.6000256999395788,None,15,2,62,2,,,,,168.9389718999155,,168.92797089996748,168.9389718999155,169.93958209990524,169.93958209990524,169.93958209990524,169.93958209990524,169.93958209990524,170.9392216000706,170.9392216000706,171.54298650007695,c,1,0.6000256999395788,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
-150,z,63,3,15,z,1,0.47333700000308454,None,15,3,63,3,,,,,171.5556580000557,,171.54335779999383,171.5556580000557,172.55624020006508,172.55624020006508,172.55624020006508,172.55624020006508,172.55624020006508,173.55564599996433,173.55564599996433,174.04283619998023,z,1,0.47333700000308454,None,,,,,3,001,2025-10-05_16h28.56.510,untitled,,2025.1.1,59.730805187843096,2025-10-05 16h29.03.876580 +0530,
