reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
40,55,62,30,2,4,t,0.64962459995877,None,4,2,30,3,49.71002229995793,,49.69982289994368,49.71002229995793,50.6886445999844,50.6886445999844,50.702512399991974,51.34395039995434,t,0.64962459995877,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
15,35,13,31,3,4,l,1.2676982000120915,None,4,3,31,1,51.35606259998167,,51.34581529995194,51.35606259998167,52.334532299952116,52.334532299952116,52.34854939999059,53.6075889999629,l,1.2676982000120915,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
11,30,7,32,4,4,t,0.3831993999774568,None,4,4,32,0,53.61884809995536,,53.609454199962784,53.61884809995536,54.598012599977665,54.598012599977665,54.611959699948784,54.98245339997811,t,0.3831993999774568,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
78,80,162,33,5,4,t,0.6995072000427172,None,4,5,33,6,54.994262099964544,,54.98431759997038,54.994262099964544,55.97327619994758,55.97327619994758,55.98722309997538,56.676690399996005,t,0.6995072000427172,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
67,75,119,34,6,4,t,1.071852199966088,None,4,6,34,5,56.681626999983564,,56.67854879994411,56.681626999983564,57.66772929998115,57.66772929998115,57.67467509995913,58.74624769994989,t,1.071852199966088,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
67,75,119,35,0,5,l,1.010060100001283,None,5,0,35,5,58.75101399997948,,58.7463565999642,58.75101399997948,59.73688729997957,59.73688729997957,59.74385659996187,60.7530733999447,l,1.010060100001283,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
40,55,62,36,1,5,t,1.303963600017596,None,5,1,36,3,60.75767059996724,,60.75496659998316,60.75767059996724,61.7442898999434,61.7442898999434,61.75125069997739,63.05228069995064,t,1.303963600017596,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
78,80,162,37,2,5,t,1.9931837999611162,None,5,2,37,6,63.06370109994896,,63.05421629996272,63.06370109994896,64.04275929997675,64.04275929997675,64.05667879997054,66.03774129995145,t,1.9931837999611162,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
11,30,7,38,3,5,t,1.3601735000265762,None,5,3,38,0,66.04957259999355,,66.03963669994846,66.04957259999355,67.02871229994344,67.02871229994344,67.04266309994273,68.39237349998439,t,1.3601735000265762,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
27,50,21,39,4,5,t,0.9730506999767385,None,5,4,39,2,68.4039229999762,,68.39506039995467,68.4039229999762,69.38295359996846,69.38295359996846,69.39712019998115,70.35759099997813,t,0.9730506999767385,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
49,60,89,40,5,5,t,1.7663718999829143,None,5,5,40,4,70.36895169998752,,70.35961569997016,70.36895169998752,71.34819939994486,71.34819939994486,71.36200989998179,73.12122079997789,t,1.7663718999829143,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
15,35,13,41,6,5,l,1.659689599997364,None,5,6,41,1,73.13302079995628,,73.12352129997453,73.13302079995628,74.11226009996608,74.11226009996608,74.12598489999073,75.77394879999338,l,1.659689599997364,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
78,80,162,42,0,6,l,2.390447599987965,None,6,0,42,6,75.78595819999464,,75.77577329997439,75.78595819999464,76.76495329994941,76.76495329994941,76.77847779996227,79.15610169997672,l,2.390447599987965,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
15,35,13,43,1,6,l,1.8669988000183366,None,6,1,43,1,79.16725989995757,,79.15823599998839,79.16725989995757,80.14682349999202,80.14682349999202,80.16089899995131,82.01708299998427,l,1.8669988000183366,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
67,75,119,44,2,6,t,0.8094590999535285,None,6,2,44,5,82.02890519995708,,82.01888319995487,82.02890519995708,83.0080499999458,83.0080499999458,83.02151289995527,83.82261969998945,t,0.8094590999535285,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
40,55,62,45,3,6,t,1.1923579999711365,None,6,3,45,3,83.83469889999833,,83.8246243999456,83.83469889999833,84.8136269999668,84.8136269999668,84.82741679996252,86.01032349996967,t,1.1923579999711365,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
27,50,21,46,4,6,l,0.6976170999696478,None,6,4,46,2,86.02184029994532,,86.01219289994333,86.02184029994532,87.00093429995468,87.00093429995468,87.01483129995177,87.70441619999474,l,0.6976170999696478,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
49,60,89,47,5,6,t,0.40190930000972,None,6,5,47,4,87.71615889994428,,87.706457399996,87.71615889994428,88.69517259998247,88.69517259998247,88.70918549998896,89.10005109995836,t,0.40190930000972,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
11,30,7,48,6,6,t,0.6269412999972701,None,6,6,48,0,89.10498999996344,,89.10192349995486,89.10498999996344,90.0919520999887,90.0919520999887,90.09807429998182,90.72541639994597,t,0.6269412999972701,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
11,30,7,49,0,7,t,4.53914230002556,None,7,0,49,0,90.73003729997436,,90.72552219999488,90.73003729997436,91.71677499997895,91.71677499997895,91.72303199995076,96.25972139998339,t,4.53914230002556,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
27,50,21,50,1,7,l,1.3502349000191316,None,7,1,50,2,96.27203989995178,,96.26178439997602,96.27203989995178,97.25062539998908,97.25062539998908,97.26451989996713,98.6070109999855,l,1.3502349000191316,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
78,80,162,51,2,7,t,0.40279299998655915,None,7,2,51,6,98.61200369999278,,98.60882479994325,98.61200369999278,99.59802949998993,99.59802949998993,99.604992699984,100.00273909996031,t,0.40279299998655915,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
15,35,13,52,3,7,l,1.205152000009548,None,7,3,52,1,100.00768239999888,,100.00458859995706,100.00768239999888,100.99372999998741,100.99372999998741,101.0007251999923,102.20452039997326,l,1.205152000009548,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
40,55,62,53,4,7,l,0.8385302000096999,None,7,4,53,3,102.21657119999873,,102.20658049994381,102.21657119999873,103.19531579996692,103.19531579996692,103.20923179999227,104.03772619995289,l,0.8385302000096999,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
67,75,119,54,5,7,t,0.3342580000171438,None,7,5,54,5,104.04933189996518,,104.0395131999976,104.04933189996518,105.02843129995745,105.02843129995745,105.04239869996672,105.3644850999699,t,0.3342580000171438,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
49,60,89,55,6,7,t,9.055915599979926,None,7,6,55,4,105.37646589998621,,105.36631889996352,105.37646589998621,106.35494009999093,106.35494009999093,106.37604939995799,115.41275149997091,t,9.055915599979926,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
27,50,21,56,0,8,l,0.5173345999792218,None,8,0,56,2,115.42480009997962,,115.41474999999627,115.42480009997962,116.4036898999475,116.4036898999475,116.41746669996064,116.92638809996424,l,0.5173345999792218,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
78,80,162,57,1,8,l,0.2552008999628015,None,8,1,57,6,116.93119639996439,,116.92820969998138,116.93119639996439,117.91759739996633,117.91759739996633,117.92438429995673,118.17669839999871,l,0.2552008999628015,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
49,60,89,58,2,8,l,0.276016499963589,None,8,2,58,4,118.18831639998825,,118.17882959998678,118.18831639998825,119.16772899997886,119.16772899997886,119.18145539995749,119.44712209998397,l,0.276016499963589,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
11,30,7,59,3,8,t,0.29411200003232807,None,8,3,59,0,119.4519870999502,,119.44921609997982,119.4519870999502,120.43842279998353,120.43842279998353,120.44513329997426,120.7387466999935,t,0.29411200003232807,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
40,55,62,60,4,8,t,0.45960719999857247,None,8,4,60,3,120.75121129996842,,120.74109119997593,120.75121129996842,121.7302099999506,121.7302099999506,121.74366919999011,122.19065349997254,t,0.45960719999857247,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
15,35,13,61,5,8,l,0.09626459999708459,None,8,5,61,1,122.20269589999225,,122.1927329999744,122.20269589999225,123.18117879994679,123.18117879994679,123.19533589994535,123.28048799996031,l,0.09626459999708459,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
67,75,119,62,6,8,t,0.4520473000011407,None,8,6,62,5,123.28524999995716,,123.28227440000046,123.28524999995716,124.27174999995623,124.27174999995623,124.27832319994923,124.72551219997695,t,0.4520473000011407,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
11,30,7,63,0,9,l,0.45682349998969585,None,9,0,63,0,124.73752019996755,,124.72756359999767,124.73752019996755,125.71609499998158,125.71609499998158,125.73001369996928,126.17614879994653,l,0.45682349998969585,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
67,75,119,64,1,9,t,0.16183850000379607,None,9,1,64,5,126.1814136999892,,126.17794809996849,126.1814136999892,127.16779789997963,127.16779789997963,127.17493869998725,127.33634499995969,t,0.16183850000379607,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
49,60,89,65,2,9,l,0.44960659998469055,None,9,2,65,4,127.34764549997635,,127.33823689998826,127.34764549997635,128.32702139997855,128.32702139997855,128.34099589998368,128.78102579998085,l,0.44960659998469055,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
27,50,21,66,3,9,t,0.424568000016734,None,9,3,66,2,128.7922921999707,,128.7831911999965,128.7922921999707,129.77165289997356,129.77165289997356,129.78551759995753,130.19759119994706,t,0.424568000016734,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
15,35,13,67,4,9,l,0.4052528999745846,None,9,4,67,1,130.20907009998336,,130.19954329996835,130.20907009998336,131.18835679994663,131.18835679994663,131.20246249996126,131.6004157999996,l,0.4052528999745846,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
40,55,62,68,5,9,t,0.311921100015752,None,9,5,68,3,131.61214119999204,,131.60229499998968,131.61214119999204,132.59101029997692,132.59101029997692,132.60499209997943,132.90600719995564,t,0.311921100015752,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
78,80,162,69,6,9,l,0.3597040000022389,None,9,6,69,6,132.91724889999023,,132.90779349999502,132.91724889999023,133.89658569998574,133.89658569998574,133.91063689999282,134.2606206999626,l,0.3597040000022389,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
49,60,89,70,0,10,t,0.3833919999888167,None,10,0,70,4,134.2717347999569,,134.26275419996819,134.2717347999569,135.25090459996136,135.25090459996136,135.2645217999816,135.63516259996686,t,0.3833919999888167,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
78,80,162,71,1,10,l,0.31380770000396296,None,10,1,71,6,135.64644539996516,,135.63717429997632,135.64644539996516,136.6258801999502,136.6258801999502,136.63969959999667,136.9407381999772,l,0.31380770000396296,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
27,50,21,72,2,10,t,0.2908414999837987,None,10,2,72,2,136.952002099948,,136.94278929999564,136.952002099948,137.93126449995907,137.93126449995907,137.94564619997982,138.22491289995378,t,0.2908414999837987,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
11,30,7,73,3,10,l,0.2334195000003092,None,10,3,73,0,138.22973129997263,,138.2268863999634,138.22973129997263,139.2166260999511,139.2166260999511,139.22275699995225,139.45445629995083,l,0.2334195000003092,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
40,55,62,74,4,10,t,0.41266229999018833,None,10,4,74,3,139.46581869997317,,139.45628719998058,139.46581869997317,140.44512659998145,140.44512659998145,140.45942719996674,140.86397529998794,t,0.41266229999018833,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
15,35,13,75,5,10,l,0.2785934999701567,None,10,5,75,1,140.87549299997045,,140.86603429995012,140.87549299997045,141.8549116999493,141.8549116999493,141.8689405999612,142.13585619995138,l,0.2785934999701567,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
67,75,119,76,6,10,t,0.044146600004751235,None,10,6,76,5,142.14687879994744,,142.13778989994898,142.14687879994744,143.12546889996156,143.12546889996156,143.13940729998285,143.17649679997703,t,0.044146600004751235,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
27,50,21,77,0,11,l,0.10599409998394549,None,11,0,77,2,143.18120009999257,,143.17834149999544,143.18120009999257,144.16740659996867,144.16740659996867,144.1742940999684,144.27368649997516,l,0.10599409998394549,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
40,55,62,78,1,11,t,0.5455127999885008,None,11,1,78,3,144.28542509995168,,144.2756976999808,144.28542509995168,145.26470019994304,145.26470019994304,145.27934660000028,145.8157301999745,t,0.5455127999885008,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
67,75,119,79,2,11,t,0.2672319000121206,None,11,2,79,5,145.82725339999888,,145.81767079996644,145.82725339999888,146.806228499976,146.806228499976,146.8203284999472,147.0792731999536,t,0.2672319000121206,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
11,30,7,80,3,11,t,0.17974220000905916,None,11,3,80,0,147.0914749999647,,147.08127969998168,147.0914749999647,148.0706045999541,148.0706045999541,148.0838378999615,148.25325179996435,t,0.17974220000905916,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
15,35,13,81,4,11,t,0.2989806000259705,None,11,4,81,1,148.26558039995143,,148.25514019996626,148.26558039995143,149.24398499995004,149.24398499995004,149.25808979995782,149.54518219997408,t,0.2989806000259705,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
78,80,162,82,5,11,t,0.2991116999764927,None,11,5,82,6,149.55617969995365,,149.54695269995136,149.55617969995365,150.53548089996912,150.53548089996912,150.5494743999443,150.83626199996797,t,0.2991116999764927,None,2,001,2025-10-23_00h39.35.224,untitled,,2025.1.1,144.04717839596768,2025-10-23 00h39.41.136821 +0530,
