pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.5881499000824988,None,2,2,10,2,,,,,27.543688599951565,,27.532903699902818,27.543688599951565,28.529778900090605,28.529778900090605,28.529778900090605,28.529778900090605,28.53714819997549,29.530356999952346,29.530356999952346,30.12962429993786,c,1,0.5881499000824988,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,11,3,2,z,1,0.2959938000421971,None,2,3,11,3,,,,,30.140903600025922,,30.12983449990861,30.140903600025922,31.127719999989495,31.127719999989495,31.127719999989495,31.127719999989495,31.140859599923715,32.126997200073674,32.126997200073674,32.43479499989189,z,1,0.2959938000421971,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,12,0,3,x,1,0.44199590012431145,None,3,0,12,0,,,,,32.44004189991392,,32.435006899992004,32.44004189991392,33.432510500075296,33.432510500075296,33.432510500075296,33.432510500075296,33.44010449992493,34.43281290004961,34.43281290004961,34.886765300063416,x,1,0.44199590012431145,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,13,1,3,v,1,0.7380929999053478,None,3,1,13,1,,,,,34.89782759989612,,34.88697910006158,34.89782759989612,35.88356660003774,35.88356660003774,35.88356660003774,35.88356660003774,35.89142100000754,36.884385500103235,36.884385500103235,37.62303439993411,v,1,0.7380929999053478,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,14,2,3,c,1,0.38378749997355044,None,3,2,14,2,,,,,37.6339561000932,,37.62326449993998,37.6339561000932,38.62005729996599,38.62005729996599,38.62005729996599,38.62005729996599,38.62750869989395,39.62005900009535,39.62005900009535,40.00430010003038,c,1,0.38378749997355044,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,15,3,3,z,1,0.26541069988161325,None,3,3,15,3,,,,,40.009468500036746,,40.00454159989022,40.009468500036746,41.00232379999943,41.00232379999943,41.00232379999943,41.00232379999943,41.009397899964824,41.995625799987465,41.995625799987465,42.26199960010126,z,1,0.26541069988161325,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,16,0,4,x,1,0.32566890004090965,None,4,0,16,0,,,,,42.27305159997195,,42.26220909995027,42.27305159997195,43.25885810004547,43.25885810004547,43.25885810004547,43.25885810004547,43.26635599997826,44.25910759996623,44.25910759996623,44.58832610002719,x,1,0.32566890004090965,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,17,1,4,v,1,0.29702710011042655,None,4,1,17,1,,,,,44.59916880005039,,44.58853409998119,44.59916880005039,45.585331900045276,45.585331900045276,45.585331900045276,45.585331900045276,45.592794300056994,46.585487300064415,46.585487300064415,46.887346399948,v,1,0.29702710011042655,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,18,2,4,c,1,0.3756961999461055,None,4,2,18,2,,,,,46.89791540009901,,46.887611699989066,46.89791540009901,47.88464200007729,47.88464200007729,47.88464200007729,47.88464200007729,47.89779189997353,48.89099229988642,48.89099229988642,49.27524850005284,c,1,0.3756961999461055,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,19,3,4,z,1,0.23837999999523163,None,4,3,19,3,,,,,49.28026770008728,,49.27545810001902,49.28026770008728,50.272796700010076,50.272796700010076,50.272796700010076,50.272796700010076,50.28022300009616,51.26637559989467,51.26637559989467,51.505083499941975,z,1,0.23837999999523163,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,20,0,5,x,1,0.30457030003890395,None,5,0,20,0,,,,,51.51596280001104,,51.505301099969074,51.51596280001104,52.49550640000962,52.49550640000962,52.49550640000962,52.49550640000962,52.509262500097975,53.494847499998286,53.494847499998286,53.802924500079826,x,1,0.30457030003890395,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,21,1,5,v,1,0.4088121000677347,None,5,1,21,1,,,,,53.80798809998669,,53.803090600064024,53.80798809998669,54.794077599886805,54.794077599886805,54.794077599886805,54.794077599886805,54.80021469993517,55.79421989992261,55.79421989992261,56.20596810011193,v,1,0.4088121000677347,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,22,2,5,c,1,0.2890417000744492,None,5,2,22,2,,,,,56.21713549993001,,56.20615229988471,56.21713549993001,57.19659409997985,57.19659409997985,57.19659409997985,57.19659409997985,57.21014539990574,58.1966222000774,58.1966222000774,58.49106190004386,c,1,0.2890417000744492,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,23,3,5,z,1,0.2832096000202,None,5,3,23,3,,,,,58.50178769999184,,58.49122480000369,58.50178769999184,59.4806522000581,59.4806522000581,59.4806522000581,59.4806522000581,59.49497339990921,60.48104769992642,60.48104769992642,60.76845200010575,z,1,0.2832096000202,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,24,0,6,x,1,0.3327409001067281,None,6,0,24,0,,,,,60.77358489995822,,60.76862320001237,60.77358489995822,61.765869199996814,61.765869199996814,61.765869199996814,61.765869199996814,61.773399699945,62.76518109999597,62.76518109999597,63.10180999990553,x,1,0.3327409001067281,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,25,1,6,v,1,0.7989419000223279,None,6,1,25,1,,,,,63.11386299994774,,63.10197239997797,63.11386299994774,64.09262889996171,64.09262889996171,64.09262889996171,64.09262889996171,64.10688240011223,65.0929674000945,65.0929674000945,65.90027670003474,v,1,0.7989419000223279,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,26,2,6,c,1,0.5484784001018852,None,6,2,26,2,,,,,65.90520650008693,,65.90046399994753,65.90520650008693,66.90462859999388,66.90462859999388,66.90462859999388,66.90462859999388,66.90462859999388,67.89675739989616,67.89675739989616,68.44948689988814,c,1,0.5484784001018852,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,27,3,6,z,1,0.1935789999552071,None,6,3,27,3,,,,,68.45952929998748,,68.44965200009756,68.45952929998748,69.43992329994217,69.43992329994217,69.43992329994217,69.43992329994217,69.45405689999461,70.44695369992405,70.44695369992405,70.64342069998384,z,1,0.1935789999552071,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,28,0,7,x,1,0.25815770006738603,None,7,0,28,0,,,,,70.64860700001009,,70.64359249989502,70.64860700001009,71.63458919990808,71.63458919990808,71.63458919990808,71.63458919990808,71.64014369994402,72.63427629997022,72.63427629997022,72.8936022000853,x,1,0.25815770006738603,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,29,1,7,v,1,0.21836939989589155,None,7,1,29,1,,,,,72.90426500001922,,72.89376530004665,72.90426500001922,73.89014760009013,73.89014760009013,73.89014760009013,73.89014760009013,73.89659020002,74.89082200010307,74.89082200010307,75.11535029998049,v,1,0.21836939989589155,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,30,2,7,c,1,0.32133059995248914,None,7,2,30,2,,,,,75.1203842998948,,75.11551730008796,75.1203842998948,76.10641609993763,76.10641609993763,76.10641609993763,76.10641609993763,76.11317329993472,77.10655470006168,77.10655470006168,77.42830029991455,c,1,0.32133059995248914,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,31,3,7,z,1,0.41918230010196567,None,7,3,31,3,,,,,77.4393754999619,,77.42847319995053,77.4393754999619,78.4191364001017,78.4191364001017,78.4191364001017,78.4191364001017,78.43288949993439,79.41927849990316,79.41927849990316,79.84499299991876,z,1,0.41918230010196567,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,32,0,8,x,1,0.3726194000337273,None,8,0,32,0,,,,,79.85513829998672,,79.84515709988773,79.85513829998672,80.83565520006232,80.83565520006232,80.83565520006232,80.83565520006232,80.84984989999793,81.83505499991588,81.83505499991588,82.21296530007385,x,1,0.3726194000337273,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,33,1,8,v,1,0.31503530009649694,None,8,1,33,1,,,,,82.22326430003159,,82.21313289995305,82.22326430003159,83.20343340002,83.20343340002,83.20343340002,83.20343340002,83.21700630011037,84.21030399994925,84.21030399994925,84.52605849993415,v,1,0.31503530009649694,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,34,2,8,c,1,0.3021203998941928,None,8,2,34,2,,,,,84.53638619999401,,84.52623729989864,84.53638619999401,85.51612829999067,85.51612829999067,85.51612829999067,85.51612829999067,85.53011710010469,86.52276340010576,86.52276340010576,86.83135550003499,c,1,0.3021203998941928,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,35,3,8,z,1,0.296539300121367,None,8,3,35,3,,,,,86.84229620010592,,86.83160619996488,86.84229620010592,87.82219199999236,87.82219199999236,87.82219199999236,87.82219199999236,87.84192169993185,88.82176989992149,88.82176989992149,89.12260799994692,z,1,0.296539300121367,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,36,0,9,x,1,0.4645891999825835,None,9,0,36,0,,,,,89.13314899988472,,89.12278049997985,89.13314899988472,90.11342799989507,90.11342799989507,90.11342799989507,90.11342799989507,90.12733999988995,91.11361779994331,91.11361779994331,91.58063170011155,x,1,0.4645891999825835,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,37,1,9,v,1,0.7303480999544263,None,9,1,37,1,,,,,91.58565540006384,,91.58079640008509,91.58565540006384,92.57181490003131,92.57181490003131,92.57181490003131,92.57181490003131,92.57931929989718,93.57175790006295,93.57175790006295,94.30923369992524,v,1,0.7303480999544263,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,38,2,9,c,1,0.3132525999099016,None,9,2,38,2,,,,,94.31515099992976,,94.30939750000834,94.31515099992976,95.30088689993136,95.30088689993136,95.30088689993136,95.30088689993136,95.30755440006033,96.30102650006302,96.30102650006302,96.62095890007913,c,1,0.3132525999099016,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,39,3,9,z,1,0.24909850000403821,None,9,3,39,3,,,,,96.62709100008942,,96.6211212000344,96.62709100008942,97.61399460001849,97.61399460001849,97.61399460001849,97.61399460001849,97.62595869996585,98.61340410006233,98.61340410006233,98.86476369993761,z,1,0.24909850000403821,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,40,0,10,x,1,0.24312370014376938,None,10,0,40,0,,,,,98.87066249991767,,98.86492690001614,98.87066249991767,99.85642200009897,99.85642200009897,99.85642200009897,99.85642200009897,99.86323169991374,100.85644889995456,100.85644889995456,101.10160410008393,x,1,0.24312370014376938,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,41,1,10,v,1,0.6545148999430239,None,10,1,41,1,,,,,101.10647460003383,,101.10177469998598,101.10647460003383,102.09233959997073,102.09233959997073,102.09233959997073,102.09233959997073,102.09951000008732,103.09258410008624,103.09258410008624,103.74816130008548,v,1,0.6545148999430239,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,42,2,10,c,1,0.26667440007440746,None,10,2,42,2,,,,,103.75803179992363,,103.74838129989803,103.75803179992363,104.7448714999482,104.7448714999482,104.7448714999482,104.7448714999482,104.75176050001755,105.73844640003517,105.73844640003517,106.01185639994219,c,1,0.26667440007440746,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,43,3,10,z,1,0.3765690999571234,None,10,3,43,3,,,,,106.02176810009405,,106.01201700000092,106.02176810009405,107.00902340002358,107.00902340002358,107.00902340002358,107.00902340002358,107.01521510002203,108.00819689990021,108.00819689990021,108.38658699998632,z,1,0.3765690999571234,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,44,0,11,x,1,0.7467590000014752,None,11,0,44,0,,,,,108.39759030006826,,108.38675269996747,108.39759030006826,109.37742029991932,109.37742029991932,109.37742029991932,109.37742029991932,109.3911228000652,110.37638600007631,110.37638600007631,111.12801199988462,x,1,0.7467590000014752,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,45,1,11,v,1,0.4737470999825746,None,11,1,45,1,,,,,111.13420199998654,,111.12823099992238,111.13420199998654,112.12032460002229,112.12032460002229,112.12032460002229,112.12032460002229,112.13371119997464,113.1198392000515,113.1198392000515,113.60055490001105,v,1,0.4737470999825746,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,46,2,11,c,1,0.2791762000415474,None,11,2,46,2,,,,,113.60661150002852,,113.60071859997697,113.60661150002852,114.598038099939,114.598038099939,114.598038099939,114.598038099939,114.60580449993722,115.5925229000859,115.5925229000859,115.87809760007076,c,1,0.2791762000415474,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,47,3,11,z,1,0.3506223999429494,None,11,3,47,3,,,,,115.88343219994567,,115.87826250004582,115.88343219994567,116.87031699996442,116.87031699996442,116.87031699996442,116.87031699996442,116.87717010010965,117.870374500053,117.870374500053,118.22636949992739,z,1,0.3506223999429494,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,48,0,12,x,1,0.2841429999098182,None,12,0,48,0,,,,,118.23171239998192,,118.22653080010787,118.23171239998192,119.2177023999393,119.2177023999393,119.2177023999393,119.2177023999393,119.2229706000071,120.22451200010255,120.22451200010255,120.51088969991542,x,1,0.2841429999098182,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,49,1,12,v,1,0.5115319001488388,None,12,1,49,1,,,,,120.51612829999067,,120.51105599990115,120.51612829999067,121.50265979999676,121.50265979999676,121.50265979999676,121.50265979999676,121.51466100011021,122.50257120002061,122.50257120002061,123.01722840010189,v,1,0.5115319001488388,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,50,2,12,c,1,0.25914219999685884,None,12,2,50,2,,,,,123.0226779000368,,123.01738990005106,123.0226779000368,124.0089869000949,124.0089869000949,124.0089869000949,124.0089869000949,124.01559250010177,125.00816420000046,125.00816420000046,125.26762930001132,c,1,0.25914219999685884,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,51,3,12,z,1,0.21132290014065802,None,12,3,51,3,,,,,125.27233489998616,,125.26780060003512,125.27233489998616,126.26564179989509,126.26564179989509,126.26564179989509,126.26564179989509,126.27314319997095,127.25789589993656,127.25789589993656,127.47010520007461,z,1,0.21132290014065802,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,52,0,13,x,1,0.31645949999801815,None,13,0,52,0,,,,,127.48142670001835,,127.47027230006643,127.48142670001835,128.4601886998862,128.4601886998862,128.4601886998862,128.4601886998862,128.47385219996795,129.46752190007828,129.46752190007828,129.78855070006102,x,1,0.31645949999801815,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,53,1,13,v,1,0.22728680004365742,None,13,1,53,1,,,,,129.79371530003846,,129.78879770007916,129.79371530003846,130.78013790003024,130.78013790003024,130.78013790003024,130.78013790003024,130.78653479996137,131.77991949999705,131.77991949999705,132.01018420001492,v,1,0.22728680004365742,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,54,2,13,c,1,0.34833399998024106,None,13,2,54,2,,,,,132.01614949991927,,132.01034800009802,132.01614949991927,133.00263349991292,133.00263349991292,133.00263349991292,133.00263349991292,133.00935590011068,134.00175850000232,134.00175850000232,134.35170160001144,c,1,0.34833399998024106,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,55,3,13,z,1,0.11366609996184707,None,13,3,55,3,,,,,134.36194119998254,,134.35186369996518,134.36194119998254,135.3419631998986,135.3419631998986,135.3419631998986,135.3419631998986,135.35609250003472,136.34228849993087,136.34228849993087,136.46924349991605,z,1,0.11366609996184707,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,56,0,14,x,1,0.2177297999151051,None,14,0,56,0,,,,,136.4742417000234,,136.46940369997174,136.4742417000234,137.4604670999106,137.4604670999106,137.4604670999106,137.4604670999106,137.4668874000199,138.46043159998953,138.46043159998953,138.68495939997956,x,1,0.2177297999151051,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,57,1,14,v,1,0.43831950007006526,None,14,1,57,1,,,,,138.69636769988574,,138.68515940010548,138.69636769988574,139.67506660008803,139.67506660008803,139.67506660008803,139.67506660008803,139.68896339996718,140.67546569998376,140.67546569998376,141.11426219996065,v,1,0.43831950007006526,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,58,2,14,c,1,0.36177249997854233,None,14,2,58,2,,,,,141.12016670010053,,141.1144979998935,141.12016670010053,142.10630120011047,142.10630120011047,142.10630120011047,142.10630120011047,142.11334159993567,143.10628199996427,143.10628199996427,143.4691886000801,c,1,0.36177249997854233,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,59,3,14,z,1,0.3068909998983145,None,14,3,59,3,,,,,143.4743794000242,,143.46935639996082,143.4743794000242,144.46041120006703,144.46041120006703,144.46041120006703,144.46041120006703,144.4675328999292,145.4608801000286,145.4608801000286,145.7687433999963,z,1,0.3068909998983145,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-50,x,60,0,15,x,1,0.32955570006743073,None,15,0,60,0,,,,,145.77926059998572,,145.76900360011496,145.77926059998572,146.75897710002027,146.75897710002027,146.75897710002027,146.75897710002027,146.77300560008734,147.7592309000902,147.7592309000902,148.09341889992356,x,1,0.32955570006743073,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
150,v,61,1,15,v,1,0.6005435998085886,None,15,1,61,1,,,,,148.0993701000698,,148.09358190000057,148.0993701000698,149.08560299989767,149.08560299989767,149.08560299989767,149.08560299989767,149.09153850004077,150.08571189991198,150.08571189991198,150.69813250005245,v,1,0.6005435998085886,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
50,c,62,2,15,c,1,0.41176980012096465,None,15,2,62,2,,,,,150.70292169996537,,150.69829350011423,150.70292169996537,151.6897336000111,151.6897336000111,151.6897336000111,151.6897336000111,151.69626579992473,152.6896538999863,152.6896538999863,153.10862200008705,c,1,0.41176980012096465,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
-150,z,63,3,15,z,1,0.6556686998810619,None,15,3,63,3,,,,,153.1196115000639,,153.10878390003927,153.1196115000639,154.09838379989378,154.09838379989378,154.09838379989378,154.09838379989378,154.11330249998719,155.09850340010598,155.09850340010598,155.7609983999282,z,1,0.6556686998810619,None,,,,,1,001,2025-10-05_16h09.32.888,untitled,,2025.1.1,143.88923964554425,2025-10-05 16h09.37.147758 +0530,
