reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
78,80,162,592,4,84,l,0.16397740016691387,None,84,4,592,6,804.781759600155,,804.7769694000017,804.781759600155,805.7682032000739,805.7682032000739,805.7752015001606,805.9352867000271,l,0.16397740016691387,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,593,5,84,t,0.11798330000601709,None,84,5,593,1,805.9439498002175,,805.9391024000943,805.9439498002175,806.9304300001822,806.9304300001822,806.9373627000023,807.0492648000363,t,0.11798330000601709,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,594,6,84,t,0.1608879000414163,None,84,6,594,0,807.0577778001316,,807.0529748999979,807.0577778001316,808.0438718001824,808.0438718001824,808.0509547002148,808.2113022000995,t,0.1608879000414163,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,595,0,85,t,0.15020129992626607,None,85,0,595,3,808.21989580011,,808.215417200001,808.21989580011,809.2060252001975,809.2060252001975,809.2131769000553,809.3596299001947,t,0.15020129992626607,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
27,50,21,596,1,85,t,0.11240159999579191,None,85,1,596,2,809.368200100027,,809.3634616001509,809.368200100027,810.3545060001779,810.3545060001779,810.3615139001049,810.4731489000842,t,0.11240159999579191,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,597,2,85,l,0.10986010008491576,None,85,2,597,1,810.482265900122,,810.4774417001754,810.482265900122,811.4683456001803,811.4683456001803,811.4755185001995,811.5804112001788,l,0.10986010008491576,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
67,75,119,598,3,85,l,0.008045299910008907,None,85,3,598,5,811.5887099001557,,811.5838680001907,811.5887099001557,812.5751499000471,812.5751499000471,812.5821951001417,812.5897401000839,l,0.008045299910008907,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,599,4,85,l,0.4832354001700878,None,85,4,599,0,812.5993367000483,,812.5938942001667,812.5993367000483,813.5846241000108,813.5846241000108,813.5916361000855,814.0715623002034,l,0.4832354001700878,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,600,5,85,l,0.10150799993425608,None,85,5,600,6,814.0812542000785,,814.0759496001992,814.0812542000785,815.0680800001137,815.0680800001137,815.0751428999938,815.1722650001757,l,0.10150799993425608,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
49,60,89,601,6,85,l,0.6630432000383735,None,85,6,601,4,815.1812755002175,,815.1758902000729,815.1812755002175,816.1682523000054,816.1682523000054,816.1752626001835,816.8353392002173,l,0.6630432000383735,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
