word,word_type,color,stim_condition,correct_resp,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instr_text.started,Instructions.stopped,trial.started,fixation.started,fixation.stopped,word_stim.started,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,Thanks.started,text.started,text.stopped,Thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Table,neutral,blue,I,b,70,10,3,b,1,0.6445528999902308,None,3,10,70,13,95.75397310004337,,,,,95.74439280002844,95.75397310004337,96.2535549000022,96.2535549000022,96.2535549000022,96.90771350002615,b,1,0.6445528999902308,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Window,neutral,red,I,r,71,11,3,r,1,0.7834244999685325,None,3,11,71,12,96.92107480001869,,,,,96.91078330000164,96.92107480001869,97.42225440003676,97.42225440003676,97.42225440003676,98.20772870001383,r,1,0.7834244999685325,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pencil,neutral,green,I,g,72,12,3,g,1,0.6347753999871202,None,3,12,72,14,98.22058260004269,,,,,98.21082130004652,98.22058260004269,98.7204558000085,98.7204558000085,98.7204558000085,99.35761760000605,g,1,0.6347753999871202,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pain,emotional,blue,I,b,73,13,3,r,0,0.5885347999865189,None,3,13,73,1,99.37078310002107,,,,,99.36020480003208,99.37078310002107,99.87115410005208,99.87115410005208,99.87115410005208,100.47448900004383,r,0,0.5885347999865189,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Death,emotional,green,I,g,74,14,3,y,0,1.3914404999813996,None,3,14,74,2,100.4869315000251,,,,,100.47723140002927,100.4869315000251,100.98708880000049,100.98708880000049,100.98708880000049,102.39222390000941,y,0,1.3914404999813996,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Garden,neutral,red,I,r,75,15,3,r,1,1.0332280000438914,None,3,15,75,16,102.4044146000524,,,,,102.39579030004097,102.4044146000524,102.9042793000117,102.9042793000117,102.9042793000117,103.94087670004228,r,1,1.0332280000438914,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Violence,emotional,blue,I,b,76,16,3,b,1,0.7550989000010304,None,3,16,76,9,103.95343930000672,,,,,103.94376130000455,103.95343930000672,104.45334270002786,104.45334270002786,104.45334270002786,105.22395320003852,b,1,0.7550989000010304,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Abuse,emotional,red,C,r,77,17,3,r,1,0.6357648000121117,None,3,17,77,4,105.23705130000599,,,,,105.22729360003723,105.23705130000599,105.73780570004601,105.73780570004601,105.73780570004601,106.37523300002795,r,1,0.6357648000121117,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Paper,neutral,yellow,I,y,78,18,3,y,1,0.955043800000567,None,3,18,78,15,106.38667460001307,,,,,106.37914220005041,106.38667460001307,106.88713899999857,106.88713899999857,106.88713899999857,107.85750280000502,y,1,0.955043800000567,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Bottle,neutral,yellow,I,y,79,19,3,y,1,0.5310215000063181,None,3,19,79,11,107.86994750000304,,,,,107.86044479999691,107.86994750000304,108.37043230002746,108.37043230002746,108.37043230002746,108.9072479000315,y,1,0.5310215000063181,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Injury,emotional,green,I,g,80,0,4,g,1,0.808043800003361,None,4,0,80,6,108.92058780003572,,,,,108.91021610004827,108.92058780003572,109.42018110002391,109.42018110002391,109.42018110002391,110.24077350000152,g,1,0.808043800003361,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Death,emotional,green,I,g,81,1,4,g,1,0.6046576999942772,None,4,1,81,2,110.25429990002885,,,,,110.24444249999942,110.25429990002885,110.7531738000107,110.7531738000107,110.7531738000107,111.3589300000458,g,1,0.6046576999942772,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Bottle,neutral,yellow,I,y,82,2,4,y,1,1.3249778999597766,None,4,2,82,11,111.37011270003859,,,,,111.3623951000045,111.37011270003859,111.87043580005411,111.87043580005411,111.87043580005411,113.20662230002927,y,1,1.3249778999597766,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Abuse,emotional,red,C,r,83,3,4,b,0,0.7803993000416085,None,4,3,83,4,113.21956070000306,,,,,113.21024400001625,113.21956070000306,113.72053260001121,113.72053260001121,113.72053260001121,114.5069041000097,b,0,0.7803993000416085,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Anger,emotional,red,C,r,84,4,4,b,0,0.586612300015986,None,4,4,84,8,114.51982139999745,,,,,114.51006380002946,114.51982139999745,115.01968470000429,115.01968470000429,115.01968470000429,115.60786530002952,b,0,0.586612300015986,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Garden,neutral,red,I,r,85,5,4,b,0,0.8596650000545196,None,4,5,85,16,115.61955040000612,,,,,115.61089700000593,115.61955040000612,116.12013670004671,116.12013670004671,116.12013670004671,116.99001090001548,b,0,0.8596650000545196,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Table,neutral,blue,I,b,86,6,4,b,1,1.5291044000186957,None,4,6,86,13,117.00315990002127,,,,,116.99345700000413,117.00315990002127,117.503297200019,117.503297200019,117.503297200019,119.0399246000452,b,1,1.5291044000186957,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pencil,neutral,green,I,g,87,7,4,g,1,0.9270737000042573,None,4,7,87,14,119.05328410002403,,,,,119.04323660000227,119.05328410002403,119.55291580001358,119.55291580001358,119.55291580001358,120.4897441000212,g,1,0.9270737000042573,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Fear,emotional,red,C,r,88,8,4,r,1,0.8133120999555103,None,4,8,88,0,120.50318450003397,,,,,120.49368770001456,120.50318450003397,121.00279020000016,121.00279020000016,121.00279020000016,121.82329349999782,r,1,0.8133120999555103,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Road,neutral,green,I,g,89,9,4,g,1,0.6328299000160769,None,4,9,89,18,121.83654170000227,,,,,121.82637510000495,121.83654170000227,122.33634999999776,122.33634999999776,122.33634999999776,122.97298600000795,g,1,0.6328299000160769,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Window,neutral,red,I,r,90,10,4,r,1,0.5254505000193603,None,4,10,90,12,122.98649979999755,,,,,122.9760215000133,122.98649979999755,123.48642420000397,123.48642420000397,123.48642420000397,124.02310560003389,r,1,0.5254505000193603,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Book,neutral,blue,I,b,91,11,4,b,1,0.7081010000547394,None,4,11,91,17,124.03590620000614,,,,,124.02594650001265,124.03590620000614,124.5360419000499,124.5360419000499,124.5360419000499,125.25587870000163,b,1,0.7081010000547394,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Threat,emotional,blue,I,b,92,12,4,b,1,0.7680852999910712,None,4,12,92,5,125.26914899999974,,,,,125.25858670001617,125.26914899999974,125.76929550000932,125.76929550000932,125.76929550000932,126.54044609999983,b,1,0.7680852999910712,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pain,emotional,blue,I,b,93,13,4,b,1,0.3959002000046894,None,4,13,93,1,126.5530596000026,,,,,126.54291790002026,126.5530596000026,127.05288670002483,127.05288670002483,127.05288670002483,127.45700500003295,b,1,0.3959002000046894,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Paper,neutral,yellow,I,y,94,14,4,y,1,0.7092107000062242,None,4,14,94,15,127.46959520003293,,,,,127.46020820003469,127.46959520003293,127.96953900001245,127.96953900001245,127.96953900001245,128.69094180001412,y,1,0.7092107000062242,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Panic,emotional,yellow,I,y,95,15,4,y,1,0.5261218000086956,None,4,15,95,3,128.7023729000357,,,,,128.69460220000474,128.7023729000357,129.2026201999979,129.2026201999979,129.2026201999979,129.739401000028,y,1,0.5261218000086956,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Violence,emotional,blue,I,b,96,16,4,b,1,0.6821480999933556,None,4,16,96,9,129.7525265000295,,,,,129.74264380004024,129.7525265000295,130.25249220000114,130.25249220000114,130.25249220000114,130.94057530001737,b,1,0.6821480999933556,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Chair,neutral,green,I,g,97,17,4,g,1,0.5112146000028588,None,4,17,97,10,130.95313840004383,,,,,130.94421610003337,130.95313840004383,131.45249740005238,131.45249740005238,131.45249740005238,131.97243320004782,g,1,0.5112146000028588,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Stone,neutral,yellow,I,y,98,18,4,y,1,0.6531721000210382,None,4,18,98,19,131.9857364000054,,,,,131.97591730003478,131.9857364000054,132.4866334000253,132.4866334000253,132.4866334000253,133.156341599999,y,1,0.6531721000210382,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Sadness,emotional,yellow,I,y,99,19,4,y,1,0.5097613999969326,None,4,19,99,7,133.16898590000346,,,,,133.15967280004406,133.16898590000346,133.66896680003265,133.66896680003265,133.66896680003265,134.18940290005412,y,1,0.5097613999969326,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Violence,emotional,blue,I,b,100,0,5,b,1,0.6585644999868236,None,5,0,100,9,134.20242860005237,,,,,134.19256760005374,134.20242860005237,134.70189340005163,134.70189340005163,134.70189340005163,135.37295099999756,b,1,0.6585644999868236,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Anger,emotional,red,C,r,101,1,5,r,1,0.589508900011424,None,5,1,101,8,135.38533990003634,,,,,135.37602880003396,135.38533990003634,135.8856857000501,135.8856857000501,135.8856857000501,136.48970289999852,r,1,0.589508900011424,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Garden,neutral,red,I,r,102,2,5,r,1,0.4317488000378944,None,5,2,102,16,136.50197500002105,,,,,136.49322560004657,136.50197500002105,137.0021891000215,137.0021891000215,137.0021891000215,137.43970320001245,r,1,0.4317488000378944,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Abuse,emotional,red,C,r,103,3,5,r,1,0.40446829999564216,None,5,3,103,4,137.45254970004316,,,,,137.4423418000224,137.45254970004316,137.9522805000306,137.9522805000306,137.9522805000306,138.37273030000506,r,1,0.40446829999564216,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Threat,emotional,blue,I,b,104,4,5,b,1,0.879030900017824,None,5,4,104,5,138.385391000018,,,,,138.37561300001107,138.385391000018,138.88601960003143,138.88601960003143,138.88601960003143,139.77368320000824,b,1,0.879030900017824,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Bottle,neutral,yellow,I,y,105,5,5,g,0,0.6643085000105202,None,5,5,105,11,139.78518250002526,,,,,139.77738660003524,139.78518250002526,140.28590850002365,140.28590850002365,140.28590850002365,140.95641430001706,g,0,0.6643085000105202,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Death,emotional,green,I,g,106,6,5,g,1,0.535893100022804,None,5,6,106,2,140.96894839999732,,,,,140.95950250001624,140.96894839999732,141.46928940003272,141.46928940003272,141.46928940003272,142.0056066000252,g,1,0.535893100022804,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Sadness,emotional,yellow,I,y,107,7,5,y,1,0.5790839999681339,None,5,7,107,7,142.01885890000267,,,,,142.00932720000856,142.01885890000267,142.51850689999992,142.51850689999992,142.51850689999992,143.10542730003363,y,1,0.5790839999681339,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Table,neutral,blue,I,b,108,8,5,b,1,0.6151502999709919,None,5,8,108,13,143.11861080001108,,,,,143.10839560005115,143.11861080001108,143.61894640000537,143.61894640000537,143.61894640000537,144.23938220000127,b,1,0.6151502999709919,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Paper,neutral,yellow,I,y,109,9,5,y,1,0.8842026000493206,None,5,9,109,15,144.25205230002757,,,,,144.24318650003988,144.25205230002757,144.75259730004473,144.75259730004473,144.75259730004473,145.6391865000478,y,1,0.8842026000493206,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Fear,emotional,red,C,r,110,10,5,r,1,0.6407001999905333,None,5,10,110,0,145.65182930004084,,,,,145.64170480001485,145.65182930004084,146.15091020002728,146.15091020002728,146.15091020002728,146.80450620001648,r,1,0.6407001999905333,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Chair,neutral,green,I,g,111,11,5,g,1,0.947510100028012,None,5,11,111,10,146.81730890000472,,,,,146.80775220005307,146.81730890000472,147.31956700002775,147.31956700002775,147.31956700002775,148.27081060002092,g,1,0.947510100028012,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Panic,emotional,yellow,I,y,112,12,5,y,1,1.0612978999852203,None,5,12,112,3,148.28448600001866,,,,,148.2735247000237,148.28448600001866,148.78373880003346,148.78373880003346,148.78373880003346,149.85470720002195,y,1,1.0612978999852203,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Stone,neutral,yellow,I,y,113,13,5,y,1,0.44341379997786134,None,5,13,113,19,149.86728130001575,,,,,149.85759580001468,149.86728130001575,150.36730480002007,150.36730480002007,150.36730480002007,150.82110220001778,y,1,0.44341379997786134,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Window,neutral,red,I,r,114,14,5,r,1,1.3419376999954693,None,5,14,114,12,150.83406290004496,,,,,150.82347660005325,150.83406290004496,151.33418270002585,151.33418270002585,151.33418270002585,152.688479000004,r,1,1.3419376999954693,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Injury,emotional,green,I,g,115,15,5,b,0,0.7181764999986626,None,5,15,115,6,152.70188010000857,,,,,152.69104540004628,152.70188010000857,153.20305599999847,153.20305599999847,153.20305599999847,153.92172240000218,b,0,0.7181764999986626,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pain,emotional,blue,I,b,116,16,5,b,1,0.4557885000249371,None,5,16,116,1,153.93467490002513,,,,,153.92435990000376,153.93467490002513,154.4348178000073,154.4348178000073,154.4348178000073,154.90612260001944,b,1,0.4557885000249371,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Road,neutral,green,I,g,117,17,5,g,1,1.3771563000045717,None,5,17,117,18,154.9181796000339,,,,,154.91045360005228,154.9181796000339,155.4181708000251,155.4181708000251,155.4181708000251,156.80329190002521,g,1,1.3771563000045717,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Book,neutral,blue,I,b,118,18,5,b,1,0.8811386000015773,None,5,18,118,17,156.8167242000345,,,,,156.80573960003676,156.8167242000345,157.31669440004043,157.31669440004043,157.31669440004043,158.20308639999712,b,1,0.8811386000015773,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pencil,neutral,green,I,g,119,19,5,g,1,1.3046284000156447,None,5,19,119,14,158.21664170001168,,,,,158.20541920000687,158.21664170001168,158.716996400035,158.716996400035,158.716996400035,160.03793849999784,g,1,1.3046284000156447,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Window,neutral,red,I,r,120,0,6,r,1,0.873993800021708,None,6,0,120,12,160.0509696000372,,,,,160.04043030005414,160.0509696000372,160.5514180000173,160.5514180000173,160.5514180000173,161.437887600041,r,1,0.873993800021708,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Fear,emotional,red,C,r,121,1,6,r,1,0.4531688999850303,None,6,1,121,0,161.45221720001427,,,,,161.44057000003522,161.45221720001427,161.95189290004782,161.95189290004782,161.95189290004782,162.4058787000249,r,1,0.4531688999850303,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Road,neutral,green,I,g,122,2,6,g,1,1.085148299986031,None,6,2,122,18,162.41830570000457,,,,,162.40850930003216,162.41830570000457,162.91735820000758,162.91735820000758,162.91735820000758,164.00646570004756,g,1,1.085148299986031,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pain,emotional,blue,I,b,123,3,6,b,1,1.7316123999771662,None,6,3,123,1,164.0181018000003,,,,,164.0089160000207,164.0181018000003,164.5179943999974,164.5179943999974,164.5179943999974,166.25611539999954,b,1,1.7316123999771662,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Injury,emotional,green,I,g,124,4,6,g,1,2.9246858000406064,None,6,4,124,6,166.26736050000181,,,,,166.2597046000301,166.26736050000181,166.76793810003437,166.76793810003437,166.76793810003437,169.70306580001488,g,1,2.9246858000406064,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Abuse,emotional,red,C,r,125,5,6,r,1,0.8763240999542177,None,6,5,125,4,169.71618620003574,,,,,169.70533190004062,169.71618620003574,170.21596450003562,170.21596450003562,170.21596450003562,171.10286120005185,r,1,0.8763240999542177,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Bottle,neutral,yellow,I,y,126,6,6,y,1,1.4256941999774426,None,6,6,126,11,171.11613830004353,,,,,171.10514729999704,171.11613830004353,171.6162654000218,171.6162654000218,171.6162654000218,173.0530590999988,y,1,1.4256941999774426,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Pencil,neutral,green,I,g,127,7,6,g,1,0.8572814000071958,None,6,7,127,14,173.0667270999984,,,,,173.05620410002302,173.0667270999984,173.5673245000071,173.5673245000071,173.5673245000071,174.4387592000421,g,1,0.8572814000071958,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Chair,neutral,green,I,g,128,8,6,g,1,0.5182556999498047,None,6,8,128,10,174.45194640004775,,,,,174.44268580002245,174.45194640004775,174.95132810005452,174.95132810005452,174.95132810005452,175.47280490002595,g,1,0.5182556999498047,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Paper,neutral,yellow,I,y,129,9,6,y,1,1.9529492000001483,None,6,9,129,15,175.48446290002903,,,,,175.47751250001602,175.48446290002903,175.98534040001687,175.98534040001687,175.98534040001687,177.9387326000142,y,1,1.9529492000001483,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Sadness,emotional,yellow,I,y,130,10,6,y,1,0.4479849000344984,None,6,10,130,7,177.95038049999857,,,,,177.94214030000148,177.95038049999857,178.45110440003918,178.45110440003918,178.45110440003918,178.90494590002345,y,1,0.4479849000344984,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Garden,neutral,red,I,r,131,11,6,r,1,0.9281805000500754,None,6,11,131,16,178.91708360001212,,,,,178.90892010001699,178.91708360001212,179.41691950004315,179.41691950004315,179.41691950004315,180.35532510001212,r,1,0.9281805000500754,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Anger,emotional,red,C,r,132,12,6,r,1,0.5369940000236966,None,6,12,132,8,180.3670037999982,,,,,180.3580785000231,180.3670037999982,180.86783500004094,180.86783500004094,180.86783500004094,181.41916470002616,r,1,0.5369940000236966,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Panic,emotional,yellow,I,y,133,13,6,y,1,1.1023363000131212,None,6,13,133,3,181.43224829999963,,,,,181.42163740005344,181.43224829999963,181.93243730004178,181.93243730004178,181.93243730004178,183.03641660005087,y,1,1.1023363000131212,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Violence,emotional,blue,I,b,134,14,6,b,1,0.8375287000089884,None,6,14,134,9,183.04923040000722,,,,,183.0390734000248,183.04923040000722,183.54957060003653,183.54957060003653,183.54957060003653,184.4030964000267,b,1,0.8375287000089884,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Book,neutral,blue,I,b,135,15,6,b,1,0.562672299973201,None,6,15,135,17,184.41569829999935,,,,,184.4059755000053,184.41569829999935,184.91573870001594,184.91573870001594,184.91573870001594,185.4853983000503,b,1,0.562672299973201,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Stone,neutral,yellow,I,y,136,16,6,y,1,0.8088368000462651,None,6,16,136,19,185.4993700000341,,,,,185.48788170004264,185.4993700000341,185.99913730000844,185.99913730000844,185.99913730000844,186.81983839999884,y,1,0.8088368000462651,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Table,neutral,blue,I,b,137,17,6,b,1,0.9281873999862,None,6,17,137,13,186.83335560001433,,,,,186.82196410000324,186.83335560001433,187.33238530001836,187.33238530001836,187.33238530001836,188.2705636000028,b,1,0.9281873999862,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Threat,emotional,blue,I,b,138,18,6,b,1,0.5171859000110999,None,6,18,138,5,188.2829920000513,,,,,188.27283349999925,188.2829920000513,188.78344440000365,188.78344440000365,188.78344440000365,189.30352539999876,b,1,0.5171859000110999,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Death,emotional,green,I,g,139,19,6,g,1,0.6665620999992825,None,6,19,139,2,189.3165990000125,,,,,189.3073423000169,189.3165990000125,189.81675340002403,189.81675340002403,189.81675340002403,190.48733750003157,g,1,0.6665620999992825,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Sadness,emotional,yellow,I,y,140,0,7,y,1,0.7673675999976695,None,7,0,140,7,190.50017660000594,,,,,190.4902142000501,190.50017660000594,191.0000427000341,191.0000427000341,191.0000427000341,191.77046930004144,y,1,0.7673675999976695,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
Paper,neutral,yellow,I,y,141,1,7,y,1,0.4727394999936223,None,7,1,141,15,191.78354350000154,,,,,191.77328740002122,191.78354350000154,192.28347860003123,192.28347860003123,192.28347860003123,192.76989600004163,y,1,0.4727394999936223,None,,,,,3,001,2025-11-18_20h25.15.667,emotional stroop_untitled,,2025.1.1,60.12451788676241,2025-11-18 20h25.20.723610 +0530,
