thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
30,0,30,[np.float64(-0.135)],[np.float64(0.2966666666666667)],[1],[0],[0],[1.8794662998989224],['target'],30,0,30,0,65.19136639987119,,5,65.1820697998628,65.19136639987119,65.19136639987119,0.008699999889358878,67.06157379993238,[np.float64(-0.135)],[np.float64(0.2966666666666667)],[1],[0],[0],[1.8794662998989224],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
31,0,31,[np.float64(-0.03333333333333333)],[np.float64(-0.1)],[1],[0],[0],[1.7904525001067668],['target'],31,0,31,0,67.08710419991985,,10,67.07690929993987,67.08710419991985,67.08710419991985,0.015262800035998225,68.86740019987337,[np.float64(-0.03333333333333333)],[np.float64(-0.1)],[1],[0],[0],[1.7904525001067668],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
32,0,32,[np.float64(-0.235)],[np.float64(0.24166666666666667)],[1],[0],[0],[2.088651099940762],['target'],32,0,32,0,68.88565439986996,,5,68.87648599990644,68.88565439986996,68.88565439986996,0.009079399984329939,70.96519230003469,[np.float64(-0.235)],[np.float64(0.24166666666666667)],[1],[0],[0],[2.088651099940762],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
33,0,33,[np.float64(-0.21333333333333335)],[np.float64(-0.23666666666666666)],[1],[0],[0],[1.858932500006631],['target'],33,0,33,0,70.98332759994082,,5,70.97359239985235,70.98332759994082,70.98332759994082,0.008292699931189418,72.83256280003116,[np.float64(-0.21333333333333335)],[np.float64(-0.23666666666666666)],[1],[0],[0],[1.858932500006631],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
34,0,34,[np.float64(-0.42833333333333334)],[np.float64(-0.315)],[1],[0],[0],[1.6730440999381244],['target'],34,0,34,0,72.85091060004197,,5,72.84044980001636,72.85091060004197,72.85091060004197,0.007816400146111846,74.51354740001261,[np.float64(-0.42833333333333334)],[np.float64(-0.315)],[1],[0],[0],[1.6730440999381244],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
35,0,35,[np.float64(-0.3416666666666667)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.6436899998225272],['target'],35,0,35,0,74.53154119988903,,5,74.52282730001025,74.53154119988903,74.53154119988903,0.009167500073090196,76.16657770005986,[np.float64(-0.3416666666666667)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.6436899998225272],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
36,0,36,[np.float64(-0.4866666666666667)],[np.float64(0.043333333333333335)],[1],[0],[0],[1.6074649998918176],['target'],36,0,36,0,76.1915597000625,,10,76.18291219999082,76.1915597000625,76.1915597000625,0.016225500032305717,77.7904097000137,[np.float64(-0.4866666666666667)],[np.float64(0.043333333333333335)],[1],[0],[0],[1.6074649998918176],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
37,0,37,[np.float64(0.49166666666666664)],[np.float64(0.325)],[1],[0],[0],[3.096220900071785],['target'],37,0,37,0,77.80946179991588,,5,77.79896589997225,77.80946179991588,77.80946179991588,0.008465899853035808,80.89522759988904,[np.float64(0.49166666666666664)],[np.float64(0.325)],[1],[0],[0],[3.096220900071785],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
38,0,38,[np.float64(-0.3616666666666667)],[np.float64(-0.345)],[1],[0],[0],[1.8865569001063704],['target'],38,0,38,0,80.91999619989656,,10,80.91110809985548,80.91999619989656,80.91999619989656,0.015809300122782588,82.79770309990272,[np.float64(-0.3616666666666667)],[np.float64(-0.345)],[1],[0],[0],[1.8865569001063704],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
39,0,39,[np.float64(0.265)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.59648730000481],['target'],39,0,39,0,82.81609819992445,,5,82.8060224999208,82.81609819992445,82.81609819992445,0.008235400076955557,84.40247329999693,[np.float64(0.265)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.59648730000481],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
40,0,40,[np.float64(0.06166666666666667)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.386503400048241],['target'],40,0,40,0,84.4203877998516,,5,84.41136669996195,84.4203877998516,84.4203877998516,0.008821200113743544,85.79790979996324,[np.float64(0.06166666666666667)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.386503400048241],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
41,0,41,[np.float64(-0.37833333333333335)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.887255399953574],['target'],41,0,41,0,85.82291739992797,,10,85.81389559991658,85.82291739992797,85.82291739992797,0.0159126000944525,87.70119150006212,[np.float64(-0.37833333333333335)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.887255399953574],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
42,0,42,[np.float64(-0.08333333333333333)],[np.float64(0.33)],[1],[0],[0],[1.456292700022459],['target'],42,0,42,0,87.71925459988415,,5,87.70983639988117,87.71925459988415,87.71925459988415,0.008554199943318963,89.16616959986277,[np.float64(-0.08333333333333333)],[np.float64(0.33)],[1],[0],[0],[1.456292700022459],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
43,0,43,[np.float64(-0.4083333333333333)],[np.float64(-0.47333333333333333)],[1],[0],[0],[2.6507100998423994],['target'],43,0,43,0,89.19109319988638,,10,89.18202989990823,89.19109319988638,89.19109319988638,0.01578899985179305,91.83278959989548,[np.float64(-0.4083333333333333)],[np.float64(-0.47333333333333333)],[1],[0],[0],[2.6507100998423994],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
44,0,44,[np.float64(-0.075)],[np.float64(-0.33)],[1],[0],[0],[1.3737065999303013],['target'],44,0,44,0,91.85120649985038,,5,91.84130540001206,91.85120649985038,91.85120649985038,0.008420600090175867,93.21506690001115,[np.float64(-0.075)],[np.float64(-0.33)],[1],[0],[0],[1.3737065999303013],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
45,0,45,[np.float64(-0.07833333333333334)],[np.float64(0.425)],[1],[0],[0],[1.637172699905932],['target'],45,0,45,0,93.23280379991047,,5,93.22368699987419,93.23280379991047,93.23280379991047,0.008510699961334467,94.8609201000072,[np.float64(-0.07833333333333334)],[np.float64(0.425)],[1],[0],[0],[1.637172699905932],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
46,0,46,[np.float64(-0.4583333333333333)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.8583096000365913],['target'],46,0,46,0,94.87909559998661,,5,94.86999609996565,94.87909559998661,94.87909559998661,0.008964900160208344,96.72836000006646,[np.float64(-0.4583333333333333)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.8583096000365913],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
47,0,47,[np.float64(0.2683333333333333)],[np.float64(-0.34)],[1],[0],[0],[2.0327079000417143],['target'],47,0,47,0,96.74722739984281,,5,96.73751679994166,96.74722739984281,96.74722739984281,0.009052400011569262,98.77026550006121,[np.float64(0.2683333333333333)],[np.float64(-0.34)],[1],[0],[0],[2.0327079000417143],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
48,0,48,[np.float64(-0.11166666666666666)],[np.float64(0.40166666666666667)],[1],[0],[0],[1.5804043000098318],['target'],48,0,48,0,98.79523120005615,,10,98.78707719990052,98.79523120005615,98.79523120005615,0.01674380013719201,100.36751760006882,[np.float64(-0.11166666666666666)],[np.float64(0.40166666666666667)],[1],[0],[0],[1.5804043000098318],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
49,0,49,[np.float64(0.15833333333333333)],[np.float64(-0.10833333333333334)],[1],[0],[0],[2.9784699000883847],['target'],49,0,49,0,100.39260669983923,,10,100.38216839986853,100.39260669983923,100.39260669983923,0.014573200140148401,103.3606892998796,[np.float64(0.15833333333333333)],[np.float64(-0.10833333333333334)],[1],[0],[0],[2.9784699000883847],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
50,0,50,[np.float64(-0.425)],[np.float64(0.135)],[1],[0],[0],[2.019711900036782],['target'],50,0,50,0,103.37830460001715,,5,103.36844109999947,103.37830460001715,103.37830460001715,0.007614499889314175,105.38819209998474,[np.float64(-0.425)],[np.float64(0.135)],[1],[0],[0],[2.019711900036782],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
51,0,51,[np.float64(-0.13333333333333333)],[np.float64(-0.24333333333333335)],[1],[0],[0],[1.7545143999159336],['target'],51,0,51,0,105.41304140002467,,10,105.40416370006278,105.41304140002467,105.41304140002467,0.015901400009170175,107.15871210000478,[np.float64(-0.13333333333333333)],[np.float64(-0.24333333333333335)],[1],[0],[0],[1.7545143999159336],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
52,0,52,[np.float64(-0.365)],[np.float64(0.40166666666666667)],[1],[0],[0],[1.9228482998441905],['target'],52,0,52,0,107.17690239986405,,5,107.16703299991786,107.17690239986405,107.17690239986405,0.008229600032791495,109.08993729995564,[np.float64(-0.365)],[np.float64(0.40166666666666667)],[1],[0],[0],[1.9228482998441905],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
53,0,53,[np.float64(0.20333333333333334)],[np.float64(-0.19166666666666668)],[1],[0],[0],[3.8093435999471694],['target'],53,0,53,0,109.1143455998972,,10,109.10636890004389,109.1143455998972,109.1143455998972,0.01632599998265505,112.91575159993954,[np.float64(0.20333333333333334)],[np.float64(-0.19166666666666668)],[1],[0],[0],[3.8093435999471694],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
54,0,54,[np.float64(-0.195)],[np.float64(0.335)],[1],[0],[0],[2.9631471999455243],[None],54,0,54,0,112.94099229993299,,10,112.93186610005796,112.94099229993299,112.94099229993299,0.016019399976357818,115.89504970004782,[np.float64(-0.195)],[np.float64(0.335)],[1],[0],[0],[2.9631471999455243],[None],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
55,0,55,[np.float64(-0.4533333333333333)],[np.float64(-0.04833333333333333)],[1],[0],[0],[2.846489400137216],['target'],55,0,55,0,115.91351230000146,,5,115.9031233000569,115.91351230000146,115.91351230000146,0.007982299895957112,118.74966809991747,[np.float64(-0.4533333333333333)],[np.float64(-0.04833333333333333)],[1],[0],[0],[2.846489400137216],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
56,0,56,[np.float64(-0.023333333333333334)],[np.float64(-0.3466666666666667)],[1],[0],[0],[1.746933199930936],['target'],56,0,56,0,118.768211199902,,5,118.75903409998864,118.768211199902,118.768211199902,0.009252000134438276,120.50600979989395,[np.float64(-0.023333333333333334)],[np.float64(-0.3466666666666667)],[1],[0],[0],[1.746933199930936],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
57,0,57,[np.float64(-0.03166666666666667)],[np.float64(-0.43833333333333335)],[1],[0],[0],[1.2555229000281543],[None],57,0,57,0,120.52461349987425,,5,120.51486320002005,120.52461349987425,120.52461349987425,0.008780400035902858,121.77042960003018,[np.float64(-0.03166666666666667)],[np.float64(-0.43833333333333335)],[1],[0],[0],[1.2555229000281543],[None],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
58,0,58,[np.float64(-0.14833333333333334)],[np.float64(0.17666666666666667)],[1],[0],[0],[2.4490166001487523],['target'],58,0,58,0,121.78799659991637,,5,121.77952059987001,121.78799659991637,121.78799659991637,0.009016900090500712,124.22858139988966,[np.float64(-0.14833333333333334)],[np.float64(0.17666666666666667)],[1],[0],[0],[2.4490166001487523],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
59,0,59,[np.float64(0.205)],[np.float64(0.27666666666666667)],[1],[0],[0],[6.740932899992913],['target'],59,0,59,0,124.25321740005165,,10,124.24416400003247,124.25321740005165,124.25321740005165,0.015509200049564242,130.98514899984002,[np.float64(0.205)],[np.float64(0.27666666666666667)],[1],[0],[0],[6.740932899992913],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
60,0,60,[np.float64(-0.125)],[np.float64(0.15166666666666667)],[1],[0],[0],[1.6649811000097543],['target'],60,0,60,0,131.01054940000176,,10,131.001655299915,131.01054940000176,131.01054940000176,0.01637490000575781,132.66669599991292,[np.float64(-0.125)],[np.float64(0.15166666666666667)],[1],[0],[0],[1.6649811000097543],['target'],4,001,2025-10-01_15h57.22.233,untitled,,2025.1.1,144.47025660036988,2025-10-01 15h57.30.244339 +0530,
