reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15,35,13,55,6,7,t,0.2748858999693766,None,7,6,55,1,119.18228400003863,,119.17932860000292,119.18228400003863,120.16904020000948,120.16904020000948,120.17538170004264,120.44828330003656,t,0.2748858999693766,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
67,75,119,56,0,8,l,0.11629989999346435,None,8,0,56,5,120.45286000001943,,120.45000980002806,120.45286000001943,121.43937820004066,121.43937820004066,121.44677890004823,121.55902060004883,l,0.11629989999346435,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
49,60,89,57,1,8,t,0.16636360000120476,None,8,1,57,4,121.56412390002515,,121.5608377000317,121.56412390002515,122.55078130000038,122.55078130000038,122.55786630004877,122.71937920001801,t,0.16636360000120476,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
40,55,62,58,2,8,l,0.23416789999464527,None,8,2,58,3,122.73124670004472,,122.72117850003997,122.73124670004472,123.71025320002809,123.71025320002809,123.72427170001902,123.94826190004824,l,0.23416789999464527,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
11,30,7,59,3,8,t,0.17604709998704493,None,8,3,59,0,123.95312950003427,,123.9500793000334,123.95312950003427,124.93948810000438,124.93948810000438,124.94648140005302,125.12167610001052,t,0.17604709998704493,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
15,35,13,60,4,8,l,0.11105870001483709,None,8,4,60,1,125.12667230004445,,125.12367380002979,125.12667230004445,126.11306840000907,126.11306840000907,126.11993300000904,126.22617320000427,l,0.11105870001483709,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
78,80,162,61,5,8,t,0.17403619998367503,None,8,5,61,6,126.23834350000834,,126.22791090002283,126.23834350000834,127.21705050003948,127.21705050003948,127.23083130002487,127.39298940001754,t,0.17403619998367503,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
27,50,21,62,6,8,l,0.11515420000068843,None,8,6,62,2,127.40542450000066,,127.3948270000401,127.40542450000066,128.3843064000248,128.3843064000248,128.39813990000403,128.5039518000558,l,0.11515420000068843,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
49,60,89,63,0,9,t,0.16048650001175702,None,9,0,63,4,128.516543500009,,128.50602170004277,128.516543500009,129.49505440000212,129.49505440000212,129.50914280000143,129.6568482000148,t,0.16048650001175702,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
15,35,13,64,1,9,l,0.1843770999694243,None,9,1,64,1,129.66145420004614,,129.65862930001458,129.66145420004614,130.64767520001624,130.64767520001624,130.65491050004493,130.83717040001648,l,0.1843770999694243,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
27,50,21,65,2,9,t,0.25637950003147125,None,9,2,65,2,130.8417687000474,,130.83897979999892,130.8417687000474,131.82888910005568,131.82888910005568,131.8355435000267,132.08717850001995,t,0.25637950003147125,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
67,75,119,66,3,9,t,0.265050699992571,None,9,3,66,5,132.0919697000063,,132.08893060003174,132.0919697000063,133.07801700005075,133.07801700005075,133.08550860005198,133.3444827000494,t,0.265050699992571,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
40,55,62,67,4,9,t,0.3057231999700889,None,9,4,67,3,133.3563813000219,,133.34635090001393,133.3563813000219,134.33528200001456,134.33528200001456,134.3495840000105,134.6430762000382,t,0.3057231999700889,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
78,80,162,68,5,9,t,0.2394127000006847,None,9,5,68,6,134.65550610003993,,134.64499560004333,134.65550610003993,135.63388920004945,135.63388920004945,135.64758800005075,135.87838900001952,t,0.2394127000006847,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
11,30,7,69,6,9,t,0.19002849998651072,None,9,6,69,0,135.88396240002476,,135.88024870003574,135.88396240002476,136.86985170003027,136.86985170003027,136.8772085000528,137.06652820005547,t,0.19002849998651072,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
40,55,62,70,0,10,l,0.190018399967812,None,10,0,70,3,137.07133690000046,,137.06835380004486,137.07133690000046,138.05745620001107,138.05745620001107,138.06447710003704,138.2536703000078,l,0.190018399967812,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
27,50,21,71,1,10,l,0.2759556000237353,None,10,1,71,2,138.25862680003047,,138.2556418000022,138.25862680003047,139.2448485000059,139.2448485000059,139.2518222000217,139.52463650004938,l,0.2759556000237353,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
78,80,162,72,2,10,l,0.07580810005310923,None,10,2,72,6,139.52939320000587,,139.52638020005543,139.52939320000587,140.51629240001785,140.51629240001785,140.52317340002628,140.59439280000515,l,0.07580810005310923,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
11,30,7,73,3,10,l,0.011841800005640835,None,10,3,73,0,140.60615110001527,,140.59624250000343,140.60615110001527,141.58531080000103,141.58531080000103,141.5990547000547,141.6009162000264,l,0.011841800005640835,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
15,35,13,74,4,10,l,0.3828133000060916,None,10,4,74,1,141.6059642000473,,141.60274600004777,141.6059642000473,142.5921969000483,142.5921969000483,142.59925170004135,142.97586590005085,l,0.3828133000060916,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
49,60,89,75,5,10,l,0.22127189999446273,None,10,5,75,4,142.98091320000822,,142.97770050005056,142.98091320000822,143.96684410003945,143.96684410003945,143.97429110005032,144.19126099999994,l,0.22127189999446273,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
67,75,119,76,6,10,l,0.04180950002046302,None,10,6,76,5,144.19611860002624,,144.1930163000361,144.19611860002624,145.18218850000994,145.18218850000994,145.18944010004634,145.2260818000068,l,0.04180950002046302,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
27,50,21,77,0,11,l,0.49354270001640543,None,11,0,77,2,145.2310064000194,,145.2279120000312,145.2310064000194,146.21713720000116,146.21713720000116,146.22410260001197,146.71298580005532,l,0.49354270001640543,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
78,80,162,78,1,11,t,0.3265885000000708,None,11,1,78,6,146.72453520004638,,146.715013500012,146.72453520004638,147.70383890002267,147.70383890002267,147.71742680005264,148.031650000019,t,0.3265885000000708,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
49,60,89,79,2,11,l,0.4845336999860592,None,11,2,79,4,148.04351680004038,,148.03373140003532,148.04351680004038,149.0231912000454,149.0231912000454,149.03654230001848,149.51061779999873,l,0.4845336999860592,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
15,35,13,80,3,11,t,0.1830797999864444,None,11,3,80,1,149.51546620001318,,149.51252170000225,149.51546620001318,150.502064100001,150.502064100001,150.509087500046,150.6913100000238,t,0.1830797999864444,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
67,75,119,81,4,11,l,0.45825750002404675,None,11,4,81,5,150.69640500005335,,150.6930432000081,150.69640500005335,151.6823252000031,151.6823252000031,151.6893093000399,152.14256090001436,l,0.45825750002404675,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
11,30,7,82,5,11,t,0.5369538000086322,None,11,5,82,0,152.154200900055,,152.14488180004992,152.154200900055,153.13345900003333,153.13345900003333,153.14737380004954,153.6772211000207,t,0.5369538000086322,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
40,55,62,83,6,11,t,0.2052401999826543,None,11,6,83,3,153.68244960001903,,153.6791778000188,153.68244960001903,154.6681959000416,154.6681959000416,154.67530330002774,154.87846730003366,t,0.2052401999826543,None,1,001,2025-10-23_00h19.02.472,untitled,,2025.1.1,59.739440461466,2025-10-23 00h19.09.182987 +0530,
